Agency_name,Park_name,Entrance,Date_year,Timeslot,Scheduled_count,Scheduled_date,Start_time,Date,Half_of_summer,Date_object,Day_type,Total_days_by_type,Park_id,Agency_id,Usage_class,ppb_multiplier,ppv_multiplier,Expansion_factor,Expanded_total,Year,Visitor Category,Visitors
Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,1,August-28-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-08-28,2,2018-08-28,Weekday,68,103,5,Medium,0,0,23,1564,2018,Vehicles,0
Minneapolis Park and Recreation Board,Kenilworth Regional Trail,5,August-27-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-08-27,2,2018-08-27,Weekday,68,93,5,High,0,0,12,14688,2018,Vehicles,0
Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,7,August-26-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-08-26,2,2018-08-26,Weekend_holiday,33,90,5,High,1,2.19,16,4752,2018,Vehicles,0
Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,1,August-26-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-08-26,2,2018-08-26,Weekend_holiday,33,100,5,High,0,0,9,4158,2018,Vehicles,0
Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,2,August-26-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-08-26,2,2018-08-26,Weekend_holiday,33,103,5,Medium,0,0,23,3036,2018,Vehicles,0
Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,28,August-29-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-08-29,2,2018-08-29,Weekday,68,50,5,Medium,1,2.19,95,135660,2018,Vehicles,0
Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,7,August-29-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-08-29,2,2018-08-29,Weekday,68,49,5,Medium,66.26,2.52,19,18088,2018,Vehicles,0
Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,8,August-29-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-08-29,2,2018-08-29,Weekday,68,103,5,High,0,0,14,19992,2018,Vehicles,0
Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,1,August-30-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-08-30,2,2018-08-30,Weekday,68,103,5,Medium,0,0,23,12512,2018,Vehicles,0
Minneapolis Park and Recreation Board,Above the Falls Regional Park,7,August-30-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-08-30,2,2018-08-30,Weekday,68,135,5,Medium,10,2.52,15,26520,2018,Vehicles,0
Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,2,August-31-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-08-31,2,2018-08-31,Weekday,68,43,5,Medium,66.26,2.52,96,487772.16000000003,2018,Vehicles,11
Minneapolis Park and Recreation Board,Luce Line Regional Trail,1,August-31-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-08-31,2,2018-08-31,Weekday,68,94,5,High,0,0,6,2040,2018,Vehicles,0
Minneapolis Park and Recreation Board,Ridgway Parkway Regional Trail,2,August-25-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-08-25,2,2018-08-25,Weekend_holiday,33,92,5,High,0,0,8,1584,2018,Vehicles,0
Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,6,August-25-2018,10:00-12:00 PM,No,8-18-2018. 10-12,10:00 AM,2018-08-25,2,2018-08-25,Weekend_holiday,33,90,5,Medium,1,2.19,23,1518,2018,Vehicles,0
Minneapolis Park and Recreation Board,Above the Falls Regional Park,10,September-3-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,135,5,Medium,10,2.52,15,9959.400000000001,2018,Vehicles,6
Minneapolis Park and Recreation Board,Cedar Lake Regional Trail,6,September-3-2018,4:00-6:00 PM,No,8/27/2018 at 4pm,04:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,41,5,High,0,0,19,12540,2018,Vehicles,0
Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,1,September-2-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-09-02,2,2018-09-02,Weekend_holiday,33,103,5,Medium,0,0,23,9867,2018,Vehicles,0
Minneapolis Park and Recreation Board,North Mississippi Regional Park,8,September-2-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-09-02,2,2018-09-02,Weekend_holiday,33,47,5,Medium,59.42,2.52,15,9900,2018,Vehicles,0
Minneapolis Park and Recreation Board,Luce Line Regional Trail,1,September-1-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-09-01,2,2018-09-01,Weekend_holiday,33,94,5,High,0,0,6,396,2018,Vehicles,0
Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,8,September-1-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-09-01,2,2018-09-01,Weekend_holiday,33,49,5,High,66.26,2.52,9,15717.240000000002,2018,Vehicles,21
Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,6,September-1-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-09-01,2,2018-09-01,Weekend_holiday,33,50,5,High,1,2.19,16,0,2018,Vehicles,0
Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,5,August-31-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-08-31,2,2018-08-31,Weekday,68,49,5,Medium,66.26,2.52,19,3876,2018,Vehicles,0
Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,24,August-31-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-08-31,2,2018-08-31,Weekday,68,50,5,High,1,2.19,16,3264,2018,Vehicles,0
Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,24,August-30-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-08-30,2,2018-08-30,Weekday,68,50,5,High,1,2.19,16,15232,2018,Vehicles,0
Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,8,August-30-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-08-30,2,2018-08-30,Weekday,68,49,5,High,66.26,2.52,9,29302.56,2018,Vehicles,19
Minneapolis Park and Recreation Board,Minnehaha Regional Park,5,September-3-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,45,5,High,10,2.52,36,72468,2018,Vehicles,0
Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,7,September-3-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,44,5,High,1,2.19,43,162305.22,2018,Vehicles,2
Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,8,September-1-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-09-01,2,2018-09-01,Weekend_holiday,33,100,5,Low,0,0,17,0,2018,Vehicles,0
Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,13,September-1-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-09-01,2,2018-09-01,Weekend_holiday,33,90,5,Low,1,2.19,38,5016,2018,Vehicles,0
Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,8,September-1-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-09-01,2,2018-09-01,Weekend_holiday,33,44,5,High,1,2.19,43,441309,2018,Vehicles,0
Minneapolis Park and Recreation Board,Minnehaha Regional Park,5,September-1-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-09-01,2,2018-09-01,Weekend_holiday,33,45,5,High,10,2.52,36,98033.76000000001,2018,Vehicles,1
Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,19,August-31-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-08-31,2,2018-08-31,Weekday,68,46,5,High,0,0,38,532304,2018,Vehicles,0
Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,6,August-31-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-08-31,2,2018-08-31,Weekday,68,48,5,High,66.26,2.52,28,191923.19999999998,2018,Vehicles,40
Minneapolis Park and Recreation Board,North Mississippi Regional Park,2,August-30-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-08-30,2,2018-08-30,Weekday,68,47,5,Medium,59.42,2.52,15,4080,2018,Vehicles,0
Ramsey County,Long Lake Regional Park,1,May-27-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-05-27,1,2018-05-27,Weekend_holiday,33,59,6,Medium,59.42,2.47,5,81354.90000000001,2018,Vehicles,198
Ramsey County,Rice Creek West Regional Trail,1,May-27-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-05-27,1,2018-05-27,Weekend_holiday,33,60,6,High,0,0,6,0,2018,Vehicles,0
Ramsey County,Rice Creek North Regional Trail,2,May-27-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-05-27,1,2018-05-27,Weekend_holiday,33,61,6,High,1,1.62,6,14652,2018,Vehicles,0
Ramsey County,Keller Regional Park,1,May-27-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-05-27,1,2018-05-27,Weekend_holiday,33,58,6,Medium,59.42,2.47,16,57446.40000000001,2018,Vehicles,40
Ramsey County,Lakes Link Regional Trail,6,May-27-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-05-27,1,2018-05-27,Weekend_holiday,33,137,6,Low,0,0,42,24948,2018,Vehicles,0
Ramsey County,Birch Lake Regional Park,6,May-26-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-05-26,1,2018-05-26,Weekend_holiday,33,53,6,High,0,0,3,396,2018,Vehicles,0
Ramsey County,Highway 96 Regional Trail,8,May-26-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-05-26,1,2018-05-26,Weekend_holiday,33,56,6,High,0,0,6,1584,2018,Vehicles,0
Ramsey County,Rice Creek North Regional Trail,1,May-29-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-05-29,1,2018-05-29,Weekday,68,61,6,Medium,1,1.62,5,8615.599999999999,2018,Vehicles,7
Ramsey County,Rice Creek West Regional Trail,1,May-29-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-05-29,1,2018-05-29,Weekday,68,60,6,High,0,0,6,408,2018,Vehicles,0
Ramsey County,Keller Regional Park,7,June-5-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-06-05,1,2018-06-05,Weekday,68,58,6,Low,59.42,2.47,42,119923.44,2018,Vehicles,17
Ramsey County,Long Lake Regional Park,1,June-5-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-05,1,2018-06-05,Weekday,68,59,6,High,59.42,2.47,3,58435.8,2018,Vehicles,63
Ramsey County,Highway 96 Regional Trail,4,June-2-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,56,6,Medium,0,0,27,891,2018,Vehicles,0
Ramsey County,Birch Lake Regional Park,1,June-2-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,53,6,Medium,0,0,15,0,2018,Vehicles,0
Ramsey County,Lakes Link Regional Trail,9,June-1-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-01,1,2018-06-01,Weekday,68,137,6,High,0,0,12,27744,2018,Vehicles,0
Ramsey County,Rice Creek North Regional Trail,1,May-31-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-05-31,1,2018-05-31,Weekday,68,61,6,High,1,1.62,5,6494.000000000001,2018,Vehicles,5
Ramsey County,Rice Creek West Regional Trail,1,May-31-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-05-31,1,2018-05-31,Weekday,68,60,6,High,0,0,6,5304,2018,Vehicles,0
Ramsey County,Keller Regional Park,8,June-9-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-06-09,1,2018-06-09,Weekend_holiday,33,58,6,Low,59.42,2.47,26,14586,2018,Vehicles,0
Ramsey County,Grass-Vadnais-Snail Lake Regional Park,13,June-9-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,55,6,Low,59.42,2.47,43,17524.65,2018,Vehicles,5
Ramsey County,Birch Lake Regional Park,3,June-8-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-06-08,1,2018-06-08,Weekday,68,53,6,Low,0,0,33,2244,2018,Vehicles,0
Ramsey County,Grass-Vadnais-Snail Lake Regional Park,1,June-8-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-08,1,2018-06-08,Weekday,68,55,6,High,59.42,2.47,4,21708.32,2018,Vehicles,23
Ramsey County,Bald Eagle-Otter Lake Regional Park,9,June-9-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,52,6,Low,59.42,2.47,40,0,2018,Vehicles,0
Ramsey County,Bald Eagle-Otter Lake Regional Park,3,June-8-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-06-08,1,2018-06-08,Weekday,68,52,6,High,59.42,2.47,6,33064.32,2018,Vehicles,32
Ramsey County,Rice Creek North Regional Trail,1,June-8-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-06-08,1,2018-06-08,Weekday,68,61,6,Medium,1,1.62,5,5943.200000000001,2018,Vehicles,4
Ramsey County,Long Lake Regional Park,4,June-5-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-05,1,2018-06-05,Weekday,68,59,6,Low,59.42,2.47,23,179218.76,2018,Vehicles,11
Ramsey County,Keller Regional Park,8,June-5-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-06-05,1,2018-06-05,Weekday,68,58,6,Low,59.42,2.47,42,68544,2018,Vehicles,0
Ramsey County,Bruce Vento Regional Trail,12,June-7-2018,4:00-6:00 PM,No,5/31/2018 16:00,04:00 PM,2018-06-07,1,2018-06-07,Weekday,68,54,6,Medium,0,0,32,30464,2018,Vehicles,0
Ramsey County,Battle Creek Regional Park,3,June-7-2018,2:00-4:00 PM,No,5/31/2018 14:00,02:00 PM,2018-06-07,1,2018-06-07,Weekday,68,51,6,Medium,59.42,2.47,8,33336.32,2018,Vehicles,24
Ramsey County,Bruce Vento Regional Trail,1,June-6-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-06-06,1,2018-06-06,Weekday,68,54,6,High,0,0,6,1632,2018,Vehicles,0
Ramsey County,Battle Creek Regional Park,1,June-6-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-06,1,2018-06-06,Weekday,68,51,6,High,59.42,2.47,10,111989.2,2018,Vehicles,41
Ramsey County,Trout Brook Regional Trail,2,May-28-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-05-28,1,2018-05-28,Weekend_holiday,33,98,6,Medium,0,0,8,1056,2018,Vehicles,0
Ramsey County,Bruce Vento Regional Trail,9,June-15-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-06-15,1,2018-06-15,Weekday,68,54,6,Low,0,0,64,8704,2018,Vehicles,0
Ramsey County,Trout Brook Regional Trail,3,June-12-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-12,1,2018-06-12,Weekday,68,98,6,Low,0,0,10,4760,2018,Vehicles,0
Ramsey County,Keller Regional Park,7,June-10-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-06-10,1,2018-06-10,Weekend_holiday,33,58,6,High,59.42,2.47,6,16628.04,2018,Vehicles,34
Ramsey County,Highway 96 Regional Trail,8,June-20-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-20,1,2018-06-20,Weekday,68,56,6,High,0,0,11,4488,2018,Vehicles,0
Ramsey County,Bruce Vento Regional Trail,2,June-19-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-06-19,1,2018-06-19,Weekday,68,54,6,High,0,0,6,5304,2018,Vehicles,0
Ramsey County,Trout Brook Regional Trail,2,June-17-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-17,1,2018-06-17,Weekend_holiday,33,98,6,Medium,0,0,8,1584,2018,Vehicles,0
Ramsey County,Bald Eagle-Otter Lake Regional Park,3,June-16-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-06-16,1,2018-06-16,Weekend_holiday,33,52,6,High,59.42,2.47,6,14671.800000000001,2018,Vehicles,30
Ramsey County,Trout Brook Regional Trail,1,June-16-2018,10:00-12:00 PM,No,6/23/2018  10:00-12:00,10:00 AM,2018-06-16,1,2018-06-16,Weekend_holiday,33,98,6,Low,0,0,16,0,2018,Vehicles,0
Ramsey County,Lakes Link Regional Trail,1,June-25-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-25,1,2018-06-25,Weekday,68,137,6,High,0,0,12,31008,2018,Vehicles,0
Ramsey County,Bald Eagle-Otter Lake Regional Park,2,June-24-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-06-24,1,2018-06-24,Weekend_holiday,33,52,6,High,59.42,2.47,6,13018.5,2018,Vehicles,25
Ramsey County,Bald Eagle-Otter Lake Regional Park,1,June-20-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-06-20,1,2018-06-20,Weekday,68,52,6,High,59.42,2.47,6,9694.08,2018,Vehicles,8
Ramsey County,Battle Creek Regional Park,10,June-19-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-19,1,2018-06-19,Weekday,68,51,6,High,59.42,2.47,10,25194,2018,Vehicles,15
Ramsey County,Battle Creek Regional Park,10,June-10-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-10,1,2018-06-10,Weekend_holiday,33,51,6,High,59.42,2.47,14,17117.100000000002,2018,Vehicles,15
Ramsey County,Lakes Link Regional Trail,9,June-25-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-25,1,2018-06-25,Weekday,68,137,6,High,0,0,12,54672,2018,Vehicles,0
Ramsey County,Bruce Vento Regional Trail,4,June-23-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-23,1,2018-06-23,Weekend_holiday,33,54,6,Low,0,0,64,6336,2018,Vehicles,0
Ramsey County,Keller Regional Park,7,June-23-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-06-23,1,2018-06-23,Weekend_holiday,33,58,6,High,59.42,2.47,6,32767.02,2018,Vehicles,67
Ramsey County,Rice Creek West Regional Trail,1,June-23-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-23,1,2018-06-23,Weekend_holiday,33,60,6,High,0,0,6,594,2018,Vehicles,0
Ramsey County,Trout Brook Regional Trail,4,June-26-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-06-26,1,2018-06-26,Weekday,68,98,6,Medium,0,0,12,0,2018,Vehicles,0
Ramsey County,Bruce Vento Regional Trail,1,June-23-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-06-23,1,2018-06-23,Weekend_holiday,33,54,6,High,0,0,6,396,2018,Vehicles,0
Ramsey County,Battle Creek Regional Park,3,June-23-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-23,1,2018-06-23,Weekend_holiday,33,51,6,High,59.42,2.47,14,14400.54,2018,Vehicles,11
Ramsey County,Battle Creek Regional Park,22,June-23-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-06-23,1,2018-06-23,Weekend_holiday,33,51,6,Low,59.42,2.47,126,8316,2018,Vehicles,0
Ramsey County,Trout Brook Regional Trail,2,June-20-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-06-20,1,2018-06-20,Weekday,68,98,6,High,0,0,3,1836,2018,Vehicles,0
Ramsey County,Trout Brook Regional Trail,2,June-19-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-06-19,1,2018-06-19,Weekday,68,98,6,Medium,0,0,12,816,2018,Vehicles,0
Ramsey County,Battle Creek Regional Park,24,June-15-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-06-15,1,2018-06-15,Weekday,68,51,6,Low,59.42,2.47,126,34272,2018,Vehicles,0
Ramsey County,Trout Brook Regional Trail,2,July-11-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-07-11,1,2018-07-11,Weekday,68,98,6,Medium,0,0,12,9792,2018,Vehicles,0
Ramsey County,Lakes Link Regional Trail,5,July-11-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-07-11,1,2018-07-11,Weekday,68,137,6,Low,0,0,42,34272,2018,Vehicles,0
Ramsey County,Bald Eagle-Otter Lake Regional Park,3,July-9-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-07-09,1,2018-07-09,Weekday,68,52,6,High,59.42,2.47,6,19147.440000000002,2018,Vehicles,19
Ramsey County,Bald Eagle-Otter Lake Regional Park,8,July-9-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-07-09,1,2018-07-09,Weekday,68,52,6,Low,59.42,2.47,40,0,2018,Vehicles,0
Ramsey County,Keller Regional Park,7,July-9-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-07-09,1,2018-07-09,Weekday,68,58,6,Low,59.42,2.47,42,91706.16,2018,Vehicles,13
Ramsey County,Lakes Link Regional Trail,6,July-8-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-07-08,1,2018-07-08,Weekend_holiday,33,137,6,Low,0,0,42,36036,2018,Vehicles,0
Ramsey County,Highway 96 Regional Trail,10,July-8-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-07-08,1,2018-07-08,Weekend_holiday,33,56,6,Low,0,0,51,3366,2018,Vehicles,0
Ramsey County,Rice Creek North Regional Trail,1,July-7-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-07-07,1,2018-07-07,Weekend_holiday,33,61,6,Medium,1,1.62,5,8385.3,2018,Vehicles,11
Ramsey County,Bald Eagle-Otter Lake Regional Park,3,July-5-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-07-05,1,2018-07-05,Weekday,68,52,6,Medium,59.42,2.47,8,22842.56,2018,Vehicles,17
Ramsey County,Bruce Vento Regional Trail,16,July-1-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-07-01,1,2018-07-01,Weekend_holiday,33,54,6,Medium,0,0,32,0,2018,Vehicles,0
Ramsey County,Birch Lake Regional Park,3,June-30-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-06-30,1,2018-06-30,Weekend_holiday,33,53,6,Low,0,0,24,792,2018,Vehicles,0
Ramsey County,Lakes Link Regional Trail,3,June-28-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-06-28,1,2018-06-28,Weekday,68,137,6,Low,0,0,42,108528,2018,Vehicles,0
Ramsey County,Bruce Vento Regional Trail,1,June-27-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-06-27,1,2018-06-27,Weekday,68,54,6,High,0,0,6,4080,2018,Vehicles,0
Ramsey County,Rice Creek West Regional Trail,2,July-10-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-07-10,1,2018-07-10,Weekday,68,60,6,Low,0,0,30,65280,2018,Vehicles,22
Ramsey County,Rice Creek North Regional Trail,7,July-10-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-07-10,1,2018-07-10,Weekday,68,61,6,Low,1,1.62,38,134161.28,2018,Vehicles,16
Ramsey County,Rice Creek West Regional Trail,1,July-8-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-07-08,1,2018-07-08,Weekend_holiday,33,60,6,High,0,0,6,5742,2018,Vehicles,12
Ramsey County,Rice Creek North Regional Trail,2,July-8-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-07-08,1,2018-07-08,Weekend_holiday,33,61,6,High,1,1.62,6,9345.6,2018,Vehicles,10
Ramsey County,Rice Creek West Regional Trail,1,July-7-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-07-07,1,2018-07-07,Weekend_holiday,33,60,6,High,0,0,6,5544,2018,Vehicles,10
Ramsey County,Highway 96 Regional Trail,3,July-7-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-07-07,1,2018-07-07,Weekend_holiday,33,56,6,High,0,0,6,5742,2018,Vehicles,7
Ramsey County,Grass-Vadnais-Snail Lake Regional Park,5,July-5-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-07-05,1,2018-07-05,Weekday,68,55,6,Medium,59.42,2.47,24,73048.32,2018,Vehicles,8
Ramsey County,Tony Schmidt Regional Park,1,July-1-2018,6:00-8:00 PM,Yes,NA,06:00 PM,2018-07-01,1,2018-07-01,Weekend_holiday,33,99,6,Medium,59.42,2.47,1,1838.1000000000001,2018,Vehicles,10
Ramsey County,Highway 96 Regional Trail,4,July-1-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-07-01,1,2018-07-01,Weekend_holiday,33,56,6,Medium,0,0,27,13365,2018,Vehicles,10
Ramsey County,Highway 96 Regional Trail,13,June-30-2018,2:00-4:00 PM,Yes,NA,02:00 PM,2018-06-30,1,2018-06-30,Weekend_holiday,33,56,6,Low,0,0,51,47124,2018,Vehicles,6
Ramsey County,Long Lake Regional Park,1,June-28-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-28,1,2018-06-28,Weekday,68,59,6,High,59.42,2.47,3,82803.6,2018,Vehicles,98
Ramsey County,Tony Schmidt Regional Park,1,June-26-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-26,1,2018-06-26,Weekday,68,99,6,High,59.42,2.47,1,3759.7200000000003,2018,Vehicles,7
Ramsey County,Long Lake Regional Park,1,June-24-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-24,1,2018-06-24,Weekend_holiday,33,59,6,High,59.42,2.47,3,3691.7100000000005,2018,Vehicles,7
Ramsey County,Grass-Vadnais-Snail Lake Regional Park,2,June-24-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-24,1,2018-06-24,Weekend_holiday,33,55,6,High,59.42,2.47,5,8928.15,2018,Vehicles,13
Ramsey County,Rice Creek North Regional Trail,2,June-23-2018,12:00-2:00 PM,Yes,NA,12:00 PM,2018-06-23,1,2018-06-23,Weekend_holiday,33,61,6,Medium,1,1.62,5,5273.4000000000005,2018,Vehicles,8
Ramsey County,Long Lake Regional Park,1,June-23-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-23,1,2018-06-23,Weekend_holiday,33,59,6,High,59.42,2.47,3,9333.720000000001,2018,Vehicles,24
Ramsey County,Tony Schmidt Regional Park,2,June-23-2018,8:00-10:00 AM,Yes,NA,08:00 AM,2018-06-23,1,2018-06-23,Weekend_holiday,33,99,6,Low,59.42,2.47,18,48945.600000000006,2018,Vehicles,20
Ramsey County,Highway 96 Regional Trail,8,June-9-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,56,6,High,0,0,6,4950,2018,Vehicles,20
Ramsey County,Long Lake Regional Park,1,June-24-2018,4:00-6:00 PM,No,July 1st 4-6,04:00 PM,2018-06-24,1,2018-06-24,Weekend_holiday,33,59,6,High,59.42,2.47,3,27329.940000000002,2018,Vehicles,98
Ramsey County,Grass-Vadnais-Snail Lake Regional Park,10,June-10-2018,4:00-6:00 PM,Yes,NA,04:00 PM,2018-06-10,1,2018-06-10,Weekend_holiday,33,55,6,Medium,59.42,2.47,30,33947.100000000006,2018,Vehicles,7
Ramsey County,Rice Creek West Regional Trail,5,June-8-2018,10:00-12:00 PM,Yes,NA,10:00 AM,2018-06-08,1,2018-06-08,Weekday,68,60,6,Medium,0,0,24,11424,2018,Vehicles,3
