Year,Park_id,Agency_id,Entrance,Expanded_total,Usage_class,Day_type,Total_visitors,Bikers,Peds_skaters,Vehicles,Buses,Horse_riders,Boaters,Start_time,Date,Half_of_summer,Expansion_factor,ppv_multiplier,ppb_multiplier,Total_days_by_type,Park_name,Agency_name,Date_year,Timeslot,Scheduled_count,Scheduled_date,Date_object
2018,61,6,2,12729.6,Medium,Weekday,NA,7,11,12,0,0,0,08:00 AM,2018-08-07,2,5,1.62,1,68,Rice Creek North Regional Trail,Ramsey County,August-7-2018,8:00-10:00 AM,Yes,NA,2018-08-07
2018,60,6,7,39168,Medium,Weekday,NA,11,13,16,0,0,0,10:00 AM,2018-08-07,2,24,0,0,68,Rice Creek West Regional Trail,Ramsey County,August-7-2018,10:00-12:00 PM,Yes,NA,2018-08-07
2018,60,6,6,29700,Low,Weekend_holiday,NA,17,13,22,0,0,0,06:00 PM,2018-08-25,2,30,0,0,33,Rice Creek West Regional Trail,Ramsey County,August-25-2018,6:00-8:00 PM,Yes,NA,2018-08-25
2018,61,6,4,90207.48,Low,Weekend_holiday,NA,17,18,24,0,0,0,04:00 PM,2018-08-25,2,37,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,August-25-2018,4:00-6:00 PM,Yes,NA,2018-08-25
2018,56,6,1,48807,Low,Weekend_holiday,NA,12,17,12,0,0,0,08:00 AM,2018-08-19,2,51,0,0,33,Highway 96 Regional Trail,Ramsey County,August-19-2018,8:00-10:00 AM,Yes,NA,2018-08-19
2018,55,6,2,151618.5,Medium,Weekend_holiday,NA,18,24,45,0,0,0,08:00 AM,2018-09-02,2,30,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,September-2-2018,8:00-10:00 AM,Yes,NA,2018-09-02
2018,55,6,1,28013.280000000002,High,Weekday,NA,27,34,17,0,0,0,12:00 PM,2018-08-28,2,4,2.47,59.42,68,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,August-28-2018,12:00-2:00 PM,Yes,NA,2018-08-28
2018,56,6,10,29920,High,Weekday,NA,18,22,12,0,0,0,08:00 AM,2018-08-29,2,11,0,0,68,Highway 96 Regional Trail,Ramsey County,August-29-2018,8:00-10:00 AM,Yes,NA,2018-08-29
2018,55,6,1,15973.65,High,Weekend_holiday,NA,18,22,23,0,0,0,10:00 AM,2018-09-01,2,5,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,September-1-2018,10:00-12:00 PM,Yes,NA,2018-09-01
2018,55,6,4,227337.99000000002,Low,Weekend_holiday,NA,27,27,43,0,0,0,02:00 PM,2018-08-26,2,43,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,August-26-2018,2:00-4:00 PM,Yes,NA,2018-08-26
2018,54,6,2,1782,High,Weekend_holiday,NA,7,2,0,0,0,0,06:00 PM,2018-09-02,2,6,0,0,33,Bruce Vento Regional Trail,Ramsey County,September-2-2018,6:00-8:00 PM,Yes,NA,2018-09-02
2018,51,6,1,118706.28000000003,High,Weekend_holiday,NA,4,1,102,0,0,0,04:00 PM,2018-09-02,2,14,2.47,59.42,33,Battle Creek Regional Park,Ramsey County,September-2-2018,4:00-6:00 PM,Yes,NA,2018-09-02
2018,54,6,12,15232,Medium,Weekday,NA,5,2,0,0,0,0,04:00 PM,2018-08-30,2,32,0,0,68,Bruce Vento Regional Trail,Ramsey County,August-30-2018,4:00-6:00 PM,Yes,NA,2018-08-30
2018,51,6,1,58322.240000000005,Medium,Weekday,NA,0,1,43,0,0,0,02:00 PM,2018-08-30,2,8,2.47,59.42,68,Battle Creek Regional Park,Ramsey County,August-30-2018,2:00-4:00 PM,Yes,NA,2018-08-30
2018,98,6,4,0,High,Weekday,NA,0,0,0,0,0,0,04:00 PM,2018-08-29,2,3,0,0,68,Trout Brook Regional Trail,Ramsey County,August-29-2018,4:00-6:00 PM,Yes,NA,2018-08-29
2018,58,6,1,19987.920000000002,High,Weekday,NA,9,5,34,0,0,0,04:00 PM,2018-08-22,2,3,2.47,59.42,68,Keller Regional Park,Ramsey County,August-22-2018,4:00-6:00 PM,Yes,NA,2018-08-22
2018,98,6,2,1584,Medium,Weekend_holiday,NA,6,0,0,0,0,0,02:00 PM,2018-08-19,2,8,0,0,33,Trout Brook Regional Trail,Ramsey County,August-19-2018,2:00-4:00 PM,Yes,NA,2018-08-19
2018,98,6,2,0,Medium,Weekend_holiday,NA,0,0,0,0,0,0,04:00 PM,2018-08-12,2,8,0,0,33,Trout Brook Regional Trail,Ramsey County,August-12-2018,4:00-6:00 PM,Yes,NA,2018-08-12
2018,98,6,3,528,Low,Weekend_holiday,NA,0,1,0,0,0,0,04:00 PM,2018-08-11,2,16,0,0,33,Trout Brook Regional Trail,Ramsey County,August-11-2018,4:00-6:00 PM,Yes,NA,2018-08-11
2018,98,6,4,0,High,Weekday,NA,0,0,0,0,0,0,04:00 PM,2018-08-09,2,3,0,0,68,Trout Brook Regional Trail,Ramsey County,August-9-2018,4:00-6:00 PM,Yes,NA,2018-08-09
2018,51,6,3,34312.8,High,Weekday,NA,4,2,18,0,0,0,06:00 PM,2018-08-08,2,10,2.47,59.42,68,Battle Creek Regional Park,Ramsey County,August-8-2018,6:00-8:00 PM,Yes,NA,2018-08-08
2018,54,6,1,7752,High,Weekday,NA,13,6,0,0,0,0,04:00 PM,2018-08-08,2,6,0,0,68,Bruce Vento Regional Trail,Ramsey County,August-8-2018,4:00-6:00 PM,Yes,NA,2018-08-08
2018,98,6,1,5808,Low,Weekend_holiday,NA,3,8,0,0,0,0,02:00 PM,2018-08-04,2,16,0,0,33,Trout Brook Regional Trail,Ramsey County,August-4-2018,2:00-4:00 PM,Yes,NA,2018-08-04
2018,54,6,1,792,High,Weekend_holiday,NA,4,0,0,0,0,0,06:00 PM,2018-07-28,2,6,0,0,33,Bruce Vento Regional Trail,Ramsey County,July-28-2018,6:00-8:00 PM,Yes,NA,2018-07-28
2018,51,6,3,31790.22,High,Weekend_holiday,NA,4,8,23,0,0,0,04:00 PM,2018-07-28,2,14,2.47,59.42,33,Battle Creek Regional Park,Ramsey County,July-28-2018,4:00-6:00 PM,Yes,NA,2018-07-28
2018,58,6,7,24942.06,High,Weekend_holiday,NA,0,0,51,0,0,0,02:00 PM,2018-07-28,2,6,2.47,59.42,33,Keller Regional Park,Ramsey County,July-28-2018,2:00-4:00 PM,Yes,NA,2018-07-28
2018,98,6,3,1632,Medium,Weekday,NA,2,0,0,0,0,0,04:00 PM,2018-07-27,2,12,0,0,68,Trout Brook Regional Trail,Ramsey County,July-27-2018,4:00-6:00 PM,Yes,NA,2018-07-27
2018,58,6,8,217512.96000000005,Low,Weekday,NA,4,3,28,0,0,0,02:00 PM,2018-07-27,2,42,2.47,59.42,68,Keller Regional Park,Ramsey County,July-27-2018,2:00-4:00 PM,Yes,NA,2018-07-27
2018,55,6,2,132974,Low,Weekday,NA,0,7,13,0,0,0,10:00 AM,2018-08-01,2,50,2.47,59.42,68,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,August-1-2018,10:00-12:00 PM,Yes,NA,2018-08-01
2018,52,6,3,19899.520000000004,Medium,Weekday,NA,0,2,14,0,0,0,12:00 PM,2018-08-01,2,8,2.47,59.42,68,Bald Eagle-Otter Lake Regional Park,Ramsey County,August-1-2018,12:00-2:00 PM,Yes,NA,2018-08-01
2018,56,6,11,4692,Medium,Weekday,NA,1,2,0,0,0,0,08:00 AM,2018-08-03,2,23,0,0,68,Highway 96 Regional Trail,Ramsey County,August-3-2018,8:00-10:00 AM,No,7/27/2018,2018-08-03
2018,59,6,2,53441.88,Low,Weekday,NA,3,4,11,0,0,0,12:00 PM,2018-08-03,2,23,2.47,59.42,68,Long Lake Regional Park,Ramsey County,August-3-2018,12:00-2:00 PM,No,7/27/2018,2018-08-03
2018,51,6,20,8568,Low,Weekday,NA,0,1,0,0,0,0,10:00 AM,2018-08-07,2,126,2.47,59.42,68,Battle Creek Regional Park,Ramsey County,August-7-2018,10:00-12:00 PM,Yes,NA,2018-08-07
2018,52,6,1,11085.36,High,Weekday,NA,0,0,11,0,0,0,04:00 PM,2018-08-07,2,6,2.47,59.42,68,Bald Eagle-Otter Lake Regional Park,Ramsey County,August-7-2018,4:00-6:00 PM,Yes,NA,2018-08-07
2018,99,6,1,9758,Medium,Weekday,NA,0,4,10,0,0,0,02:00 PM,2018-08-03,2,5,2.47,59.42,68,Tony Schmidt Regional Park,Ramsey County,August-3-2018,2:00-4:00 PM,Yes,NA,2018-08-03
2018,59,6,1,42434.04000000001,High,Weekday,NA,3,0,83,0,0,0,12:00 PM,2018-08-08,2,3,2.47,59.42,68,Long Lake Regional Park,Ramsey County,August-8-2018,12:00-2:00 PM,No,8/22/2018,2018-08-08
2018,60,6,1,408,High,Weekday,NA,1,0,0,0,0,0,12:00 PM,2018-08-24,2,6,0,0,68,Rice Creek West Regional Trail,Ramsey County,August-24-2018,12:00-2:00 PM,Yes,NA,2018-08-24
2018,61,6,2,6460,High,Weekday,NA,0,19,0,0,0,0,02:00 PM,2018-08-24,2,5,1.62,1,68,Rice Creek North Regional Trail,Ramsey County,August-24-2018,2:00-4:00 PM,Yes,NA,2018-08-24
2018,99,6,2,187100.64,Low,Weekday,NA,32,27,38,0,0,0,12:00 PM,2018-08-31,2,18,2.47,59.42,68,Tony Schmidt Regional Park,Ramsey County,August-31-2018,12:00-2:00 PM,Yes,NA,2018-08-31
2018,59,6,1,54707.36000000001,Medium,Weekday,NA,5,1,79,0,0,0,02:00 PM,2018-07-02,1,4,2.47,59.42,68,Long Lake Regional Park,Ramsey County,July-2-2018,2:00-4:00 PM,Yes,NA,2018-07-02
2018,60,6,1,7752,High,Weekday,NA,16,3,0,0,0,0,06:00 PM,2018-06-13,1,6,0,0,68,Rice Creek West Regional Trail,Ramsey County,June-13-2018,6:00-8:00 PM,Yes,NA,2018-06-13
2018,59,6,4,117975,Low,Weekend_holiday,NA,22,17,50,0,0,0,12:00 PM,2018-09-02,2,22,2.47,59.42,33,Long Lake Regional Park,Ramsey County,September-2-2018,12:00-2:00 PM,Yes,NA,2018-09-02
2018,59,6,2,36788.4,Medium,Weekend_holiday,NA,27,28,68,0,0,0,08:00 AM,2018-08-18,2,5,2.47,59.42,33,Long Lake Regional Park,Ramsey County,August-18-2018,8:00-10:00 AM,Yes,NA,2018-08-18
2018,59,6,1,50031.000000000015,High,Weekday,NA,32,28,75,0,0,0,10:00 AM,2018-08-31,2,3,2.47,59.42,68,Long Lake Regional Park,Ramsey County,August-31-2018,10:00-12:00 PM,Yes,NA,2018-08-31
2018,99,6,1,21534.15,High,Weekend_holiday,NA,23,26,33,0,0,0,12:00 PM,2018-08-19,2,5,2.47,59.42,33,Tony Schmidt Regional Park,Ramsey County,August-19-2018,12:00-2:00 PM,Yes,NA,2018-08-19
2018,59,6,1,23162.04,High,Weekend_holiday,NA,34,32,68,0,0,0,10:00 AM,2018-08-26,2,3,2.47,59.42,33,Long Lake Regional Park,Ramsey County,August-26-2018,10:00-12:00 PM,Yes,NA,2018-08-26
2018,99,6,1,5238.42,Medium,Weekend_holiday,NA,23,32,42,0,0,0,06:00 PM,2018-08-11,2,1,2.47,59.42,33,Tony Schmidt Regional Park,Ramsey County,August-11-2018,6:00-8:00 PM,Yes,NA,2018-08-11
2018,99,6,1,18196.2,High,Weekend_holiday,NA,23,28,24,0,0,0,02:00 PM,2018-08-12,2,5,2.47,59.42,33,Tony Schmidt Regional Park,Ramsey County,August-12-2018,2:00-4:00 PM,Yes,NA,2018-08-12
2018,55,6,2,79282.56000000001,Medium,Weekday,NA,6,8,14,0,0,0,04:00 PM,2018-08-07,2,24,2.47,59.42,68,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,August-7-2018,4:00-6:00 PM,Yes,NA,2018-08-07
2018,59,6,1,19994.04,High,Weekend_holiday,NA,12,22,68,0,0,0,10:00 AM,2018-08-26,2,3,2.47,59.42,33,Long Lake Regional Park,Ramsey County,August-26-2018,10:00-12:00 PM,Yes,NA,2018-08-26
2018,99,6,1,4451.280000000001,High,Weekday,NA,6,15,18,0,0,0,04:00 PM,2018-08-02,2,1,2.47,59.42,68,Tony Schmidt Regional Park,Ramsey County,August-2-2018,4:00-6:00 PM,Yes,NA,2018-08-02
2018,61,6,1,4920.3,Medium,Weekend_holiday,NA,4,8,11,0,0,0,10:00 AM,2018-08-04,2,5,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,August-4-2018,10:00-12:00 PM,Yes,NA,2018-08-04
2018,59,6,5,9735.66,Low,Weekend_holiday,NA,0,6,3,0,0,0,02:00 PM,2018-06-09,1,22,2.47,59.42,33,Long Lake Regional Park,Ramsey County,June-9-2018,2:00-4:00 PM,Yes,NA,2018-06-09
2018,59,6,1,3988.7100000000005,High,Weekend_holiday,NA,11,12,7,0,0,0,10:00 AM,2018-06-10,1,3,2.47,59.42,33,Long Lake Regional Park,Ramsey County,June-10-2018,10:00-12:00 PM,Yes,NA,2018-06-10
2018,65,7,2,35397.119999999995,High,Weekend_holiday,NA,3,25,48,0,0,0,02:00 PM,2018-05-26,1,8,2.21,36,33,Lilydale-Harriet Island Regional Park,Saint Paul,May-26-2018,2:00-4:00 PM,Yes,NA,2018-05-26
2018,63,7,3,4554,Low,Weekend_holiday,NA,8,15,0,0,0,0,02:00 PM,2018-05-26,1,6,2.21,36,33,Cherokee Heights Regional Park,Saint Paul,May-26-2018,2:00-4:00 PM,Yes,NA,2018-05-26
2018,65,7,7,164656.8,Low,Weekend_holiday,NA,5,4,90,0,0,0,04:00 PM,2018-05-27,1,24,2.21,36,33,Lilydale-Harriet Island Regional Park,Saint Paul,May-27-2018,4:00-6:00 PM,Yes,NA,2018-05-27
2018,66,7,2,22962.239999999998,High,Weekday,NA,1,10,12,0,0,0,02:00 PM,2018-05-29,1,9,2.21,64.18,68,Hidden Falls-Crosby Farm Regional Park,Saint Paul,May-29-2018,2:00-4:00 PM,Yes,NA,2018-05-29
2018,70,7,13,0,Low,Weekday,NA,0,0,0,0,0,0,10:00 AM,2018-05-29,1,34,2.21,64.18,68,Phalen Regional Park,Saint Paul,May-29-2018,10:00-12:00 PM,Yes,NA,2018-05-29
2018,64,7,14,29240,High,Weekday,NA,3,7,0,0,0,0,02:00 PM,2018-05-31,1,43,2.21,9,68,"Como Regional Park, Zoo, & Conservatory",Saint Paul,May-31-2018,2:00-4:00 PM,Yes,NA,2018-05-31
2018,65,7,2,3806.88,High,Weekend_holiday,NA,1,9,2,0,0,0,12:00 PM,2018-06-02,1,8,2.21,36,33,Lilydale-Harriet Island Regional Park,Saint Paul,June-2-2018,12:00-2:00 PM,Yes,NA,2018-06-02
2018,63,7,5,4950,High,Weekend_holiday,NA,0,10,0,0,0,0,02:00 PM,2018-06-02,1,15,2.21,36,33,Cherokee Heights Regional Park,Saint Paul,June-2-2018,2:00-4:00 PM,Yes,NA,2018-06-02
2018,64,7,10,68112,High,Weekend_holiday,NA,1,47,0,0,0,0,10:00 AM,2018-06-03,1,43,2.21,9,33,"Como Regional Park, Zoo, & Conservatory",Saint Paul,June-3-2018,10:00-12:00 PM,Yes,NA,2018-06-03
2018,62,7,6,3960,Medium,Weekend_holiday,NA,17,3,0,0,0,0,08:00 AM,2018-06-03,1,6,1.86,1,33,Bruce Vento Regional Trail,Saint Paul,June-3-2018,8:00-10:00 AM,Yes,NA,2018-06-03
2018,70,7,1,55909.92,Medium,Weekend_holiday,NA,27,59,9,0,0,0,10:00 AM,2018-06-03,1,16,2.21,64.18,33,Phalen Regional Park,Saint Paul,June-3-2018,10:00-12:00 PM,Yes,NA,2018-06-03
2018,67,7,4,48070.56,High,Weekday,NA,6,19,42,0,0,0,02:00 PM,2018-06-05,1,6,2.21,59.42,68,Indian Mounds Regional Park,Saint Paul,June-5-2018,2:00-4:00 PM,Yes,NA,2018-06-05
2018,130,7,1,4896,High,Weekday,NA,10,2,4,0,0,0,06:00 PM,2018-06-05,1,6,0,0,68,Trout Brook Regional Trail,Saint Paul,June-5-2018,6:00-8:00 PM,Yes,NA,2018-06-05
2018,69,7,2,39984,High,Weekday,NA,41,8,0,0,0,0,04:00 PM,2018-06-05,1,12,1.86,1,68,Sam Morgan Regional Trail,Saint Paul,June-5-2018,4:00-6:00 PM,Yes,NA,2018-06-05
2018,64,7,22,232633.44,High,Weekday,NA,0,0,36,0,0,0,02:00 PM,2018-06-06,1,43,2.21,9,68,"Como Regional Park, Zoo, & Conservatory",Saint Paul,June-6-2018,2:00-4:00 PM,Yes,NA,2018-06-06
2018,70,7,9,189524.16,High,Weekday,NA,0,0,16,1,0,0,12:00 PM,2018-06-07,1,28,2.21,64.18,68,Phalen Regional Park,Saint Paul,June-7-2018,12:00-2:00 PM,Yes,NA,2018-06-07
2018,62,7,6,71400,High,Weekday,NA,16,34,0,0,0,0,10:00 AM,2018-06-07,1,21,1.86,1,68,Bruce Vento Regional Trail,Saint Paul,June-7-2018,10:00-12:00 PM,Yes,NA,2018-06-07
2018,68,7,13,71046.4,High,Weekday,NA,41,15,5,0,0,0,12:00 PM,2018-06-07,1,16,1.86,1,68,Mississippi Gorge Regional Park,Saint Paul,June-7-2018,12:00-2:00 PM,Yes,NA,2018-06-07
2018,130,7,2,1632,Medium,Weekday,NA,1,3,0,0,0,0,06:00 PM,2018-06-07,1,6,0,0,68,Trout Brook Regional Trail,Saint Paul,June-7-2018,6:00-8:00 PM,Yes,NA,2018-06-07
2018,66,7,4,66083.76000000001,High,Weekday,NA,16,8,38,0,0,0,02:00 PM,2018-06-07,1,9,2.21,64.18,68,Hidden Falls-Crosby Farm Regional Park,Saint Paul,June-7-2018,2:00-4:00 PM,Yes,NA,2018-06-07
2018,68,7,5,31552,High,Weekday,NA,15,14,0,0,0,0,02:00 PM,2018-06-08,1,16,1.86,1,68,Mississippi Gorge Regional Park,Saint Paul,June-8-2018,2:00-4:00 PM,Yes,NA,2018-06-08
2018,62,7,6,29988,High,Weekday,NA,14,7,0,0,0,0,10:00 AM,2018-06-08,1,21,1.86,1,68,Bruce Vento Regional Trail,Saint Paul,June-8-2018,10:00-12:00 PM,Yes,NA,2018-06-08
2018,66,7,2,12270.6,High,Weekday,NA,2,7,5,0,0,0,12:00 PM,2018-06-08,1,9,2.21,64.18,68,Hidden Falls-Crosby Farm Regional Park,Saint Paul,June-8-2018,12:00-2:00 PM,Yes,NA,2018-06-08
2018,63,7,5,12375,High,Weekend_holiday,NA,2,23,0,0,0,0,06:00 PM,2018-06-09,1,15,2.21,36,33,Cherokee Heights Regional Park,Saint Paul,June-9-2018,6:00-8:00 PM,Yes,NA,2018-06-09
2018,65,7,1,41841.36,High,Weekend_holiday,NA,4,2,69,0,0,0,04:00 PM,2018-06-09,1,8,2.21,36,33,Lilydale-Harriet Island Regional Park,Saint Paul,June-9-2018,4:00-6:00 PM,Yes,NA,2018-06-09
2018,69,7,2,84048,High,Weekday,NA,85,18,0,0,0,0,04:00 PM,2018-06-12,1,12,1.86,1,68,Sam Morgan Regional Trail,Saint Paul,June-12-2018,4:00-6:00 PM,Yes,NA,2018-06-12
2018,66,7,1,17907.12,Medium,Weekday,NA,10,6,6,0,0,0,04:00 PM,2018-06-12,1,9,2.21,64.18,68,Hidden Falls-Crosby Farm Regional Park,Saint Paul,June-12-2018,4:00-6:00 PM,Yes,NA,2018-06-12
2018,67,7,1,26793.36,High,Weekday,NA,1,5,27,0,0,0,02:00 PM,2018-06-12,1,6,2.21,59.42,68,Indian Mounds Regional Park,Saint Paul,June-12-2018,2:00-4:00 PM,Yes,NA,2018-06-12
2018,68,7,2,17136,Medium,Weekday,NA,5,2,0,0,0,0,02:00 PM,2018-06-12,1,36,1.86,1,68,Mississippi Gorge Regional Park,Saint Paul,June-12-2018,2:00-4:00 PM,Yes,NA,2018-06-12
2018,63,7,1,28182.6,High,Weekday,NA,2,19,3,0,0,0,12:00 PM,2018-06-15,1,15,2.21,36,68,Cherokee Heights Regional Park,Saint Paul,June-15-2018,12:00-2:00 PM,Yes,NA,2018-06-15
2018,65,7,2,71965.76,High,Weekday,NA,7,17,49,0,0,0,02:00 PM,2018-06-15,1,8,2.21,36,68,Lilydale-Harriet Island Regional Park,Saint Paul,June-15-2018,2:00-4:00 PM,Yes,NA,2018-06-15
2018,65,7,1,48137.1,Medium,Weekend_holiday,NA,30,12,47,0,0,0,06:00 PM,2018-06-16,1,10,2.21,36,33,Lilydale-Harriet Island Regional Park,Saint Paul,June-16-2018,6:00-8:00 PM,Yes,NA,2018-06-16
2018,130,7,3,792,Low,Weekend_holiday,NA,1,3,0,0,0,0,02:00 PM,2018-06-17,1,6,0,0,33,Trout Brook Regional Trail,Saint Paul,June-17-2018,2:00-4:00 PM,Yes,NA,2018-06-17
2018,69,7,4,1632,Low,Weekday,NA,1,1,0,0,0,0,08:00 AM,2018-06-18,1,12,1.86,1,68,Sam Morgan Regional Trail,Saint Paul,June-18-2018,8:00-10:00 AM,Yes,NA,2018-06-18
2018,67,7,2,16022.160000000002,Low,Weekday,NA,3,14,2,0,0,0,10:00 AM,2018-06-18,1,11,2.21,59.42,68,Indian Mounds Regional Park,Saint Paul,June-18-2018,10:00-12:00 PM,Yes,NA,2018-06-18
2018,130,7,1,1224,High,Weekday,NA,0,3,3,0,0,0,10:00 AM,2018-06-19,1,6,0,0,68,Trout Brook Regional Trail,Saint Paul,June-19-2018,10:00-12:00 PM,Yes,NA,2018-06-19
2018,63,7,2,10404,Medium,Weekday,NA,3,14,0,0,0,0,08:00 AM,2018-06-21,1,9,2.21,36,68,Cherokee Heights Regional Park,Saint Paul,June-21-2018,8:00-10:00 AM,Yes,NA,2018-06-21
2018,65,7,8,12920,Medium,Weekday,NA,6,13,0,0,0,0,10:00 AM,2018-06-21,1,10,2.21,36,68,Lilydale-Harriet Island Regional Park,Saint Paul,June-21-2018,10:00-12:00 PM,Yes,NA,2018-06-21
2018,68,7,3,105400,Low,Weekday,NA,15,10,0,0,0,0,10:00 AM,2018-06-22,1,62,1.86,1,68,Mississippi Gorge Regional Park,Saint Paul,June-22-2018,10:00-12:00 PM,Yes,NA,2018-06-22
2018,66,7,5,0,Low,Weekday,NA,0,0,0,0,0,0,12:00 PM,2018-06-22,1,12,2.21,64.18,68,Hidden Falls-Crosby Farm Regional Park,Saint Paul,June-22-2018,12:00-2:00 PM,Yes,NA,2018-06-22
2018,64,7,8,105220.17,Medium,Weekend_holiday,NA,19,25,1,0,0,0,06:00 PM,2018-06-23,1,69,2.21,9,33,"Como Regional Park, Zoo, & Conservatory",Saint Paul,June-23-2018,6:00-8:00 PM,Yes,NA,2018-06-23
2018,64,7,9,45289.53,Medium,Weekend_holiday,NA,0,0,9,0,0,0,06:00 PM,2018-06-23,1,69,2.21,9,33,"Como Regional Park, Zoo, & Conservatory",Saint Paul,June-23-2018,6:00-8:00 PM,Yes,NA,2018-06-23
2018,62,7,8,7623,High,Weekend_holiday,NA,6,5,0,0,0,0,12:00 PM,2018-06-23,1,21,1.86,1,33,Bruce Vento Regional Trail,Saint Paul,June-23-2018,12:00-2:00 PM,Yes,NA,2018-06-23
2018,69,7,5,14652,Low,Weekend_holiday,NA,21,16,0,0,0,0,10:00 AM,2018-06-23,1,12,1.86,1,33,Sam Morgan Regional Trail,Saint Paul,June-23-2018,10:00-12:00 PM,Yes,NA,2018-06-23
2018,67,7,3,3343.23,Low,Weekend_holiday,NA,1,6,1,0,0,0,08:00 AM,2018-06-23,1,11,2.21,59.42,33,Indian Mounds Regional Park,Saint Paul,June-23-2018,8:00-10:00 AM,Yes,NA,2018-06-23
2018,69,7,6,27070.56,High,Weekend_holiday,NA,11,9,26,0,0,0,02:00 PM,2018-06-24,1,12,1.86,1,33,Sam Morgan Regional Trail,Saint Paul,June-24-2018,2:00-4:00 PM,Yes,NA,2018-06-24
2018,67,7,4,12909.599999999999,High,Weekend_holiday,NA,7,14,20,0,0,0,12:00 PM,2018-06-24,1,6,2.21,59.42,33,Indian Mounds Regional Park,Saint Paul,June-24-2018,12:00-2:00 PM,Yes,NA,2018-06-24
2018,62,7,5,7172.639999999999,Medium,Weekday,NA,6,6,3,0,0,0,08:00 AM,2018-06-25,1,6,1.86,1,68,Bruce Vento Regional Trail,Saint Paul,June-25-2018,8:00-10:00 AM,Yes,NA,2018-06-25
2018,70,7,11,19235.84,Medium,Weekday,NA,0,0,8,0,0,0,10:00 AM,2018-06-25,1,16,2.21,64.18,68,Phalen Regional Park,Saint Paul,June-25-2018,10:00-12:00 PM,Yes,NA,2018-06-25
2018,64,7,20,264943.63999999996,High,Weekday,NA,0,0,41,0,0,0,10:00 AM,2018-06-27,1,43,2.21,9,68,"Como Regional Park, Zoo, & Conservatory",Saint Paul,June-27-2018,10:00-12:00 PM,Yes,NA,2018-06-27
2018,67,7,4,38199,Medium,Weekday,NA,9,16,25,0,0,0,06:00 PM,2018-06-27,1,7,2.21,59.42,68,Indian Mounds Regional Park,Saint Paul,June-27-2018,6:00-8:00 PM,Yes,NA,2018-06-27
2018,69,7,6,34990.08,High,Weekday,NA,19,9,8,0,0,0,02:00 PM,2018-06-27,1,12,1.86,1,68,Sam Morgan Regional Trail,Saint Paul,June-27-2018,2:00-4:00 PM,Yes,NA,2018-06-27
2018,69,7,3,19584,Medium,Weekday,NA,17,7,0,0,0,0,04:00 PM,2018-06-27,1,12,1.86,1,68,Sam Morgan Regional Trail,Saint Paul,June-27-2018,4:00-6:00 PM,Yes,NA,2018-06-27
2018,67,7,1,16874.88,High,Weekday,NA,0,6,16,0,0,0,04:00 PM,2018-06-28,1,6,2.21,59.42,68,Indian Mounds Regional Park,Saint Paul,June-28-2018,4:00-6:00 PM,Yes,NA,2018-06-28
2018,67,7,2,6017.55,Medium,Weekend_holiday,NA,2,13,5,0,0,0,02:00 PM,2018-06-30,1,7,2.21,59.42,33,Indian Mounds Regional Park,Saint Paul,June-30-2018,2:00-4:00 PM,Yes,NA,2018-06-30
2018,62,7,8,2079,High,Weekend_holiday,NA,2,1,0,0,0,0,04:00 PM,2018-06-30,1,21,1.86,1,33,Bruce Vento Regional Trail,Saint Paul,June-30-2018,4:00-6:00 PM,Yes,NA,2018-06-30
2018,66,7,2,8517.96,High,Weekend_holiday,NA,7,4,8,0,0,0,02:00 PM,2018-06-30,1,9,2.21,64.18,33,Hidden Falls-Crosby Farm Regional Park,Saint Paul,June-30-2018,2:00-4:00 PM,Yes,NA,2018-06-30
2018,69,7,3,10296,Medium,Weekend_holiday,NA,15,11,0,0,0,0,12:00 PM,2018-06-30,1,12,1.86,1,33,Sam Morgan Regional Trail,Saint Paul,June-30-2018,12:00-2:00 PM,Yes,NA,2018-06-30
2018,63,7,5,11363.22,Medium,Weekend_holiday,NA,17,8,6,0,0,0,08:00 AM,2018-06-30,1,9,2.21,36,33,Cherokee Heights Regional Park,Saint Paul,June-30-2018,8:00-10:00 AM,No,6.16.18 8am-10am,2018-06-30
2018,68,7,6,54785.280000000006,High,Weekend_holiday,NA,33,41,16,0,0,0,04:00 PM,2018-06-30,1,16,1.86,1,33,Mississippi Gorge Regional Park,Saint Paul,June-30-2018,4:00-6:00 PM,Yes,NA,2018-06-30
2018,62,7,1,62832,High,Weekday,NA,31,13,0,0,0,0,04:00 PM,2018-07-02,1,21,1.86,1,68,Bruce Vento Regional Trail,Saint Paul,July-2-2018,4:00-6:00 PM,Yes,NA,2018-07-02
2018,69,7,2,23664,High,Weekday,NA,23,6,0,0,0,0,02:00 PM,2018-07-02,1,12,1.86,1,68,Sam Morgan Regional Trail,Saint Paul,July-2-2018,2:00-4:00 PM,Yes,NA,2018-07-02
