Agency_name,Park_name,Entrance,Date_year,Timeslot,Scheduled_count,Scheduled_date,Bikers,Peds_skaters,Vehicles,Buses,Horse_riders,Boaters,Start_time,Date,Half_of_summer,Date_object,Day_type,Total_days_by_type,Park_id,Agency_id,Usage_class,ppb_multiplier,ppv_multiplier,Expansion_factor,Expanded_total,Year
Scott County,Scott County Regional Trail,9,July-26-2018,12:00-2:00 PM,No,6/30/18 12-2pm,0,0,0,0,0,0,12:00 PM,2018-07-26,2,2018-07-26,Weekday,68,38,8,High,0,0,12,0,2018
Scott County,Spring Lake Regional Park,8,July-29-2018,4:00-6:00 PM,Yes,NA,1,0,0,0,0,0,04:00 PM,2018-07-29,2,2018-07-29,Weekend_holiday,33,114,8,Low,39.73,2.22,12,396,2018
Scott County,Scott County Regional Trail,3,August-5-2018,6:00-8:00 PM,No,7/29/18 6-8pm,0,1,0,0,0,0,06:00 PM,2018-08-05,2,2018-08-05,Weekend_holiday,33,38,8,Low,0,0,78,2574,2018
Scott County,Cedar Lake Farm Regional Park,1,August-26-2018,2:00-4:00 PM,No,8/5/18 2-4pm,0,0,9,9,0,0,02:00 PM,2018-08-26,2,2018-08-26,Weekend_holiday,33,102,8,High,39.73,2.22,6,74754.9,2018
Scott County,Cedar Lake Farm Regional Park,2,August-19-2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,1,10:00 AM,2018-08-19,2,2018-08-19,Weekend_holiday,33,102,8,Low,39.73,2.22,6,198,2018
Scott County,Cedar Lake Farm Regional Park,1,August-15-2018,4:00-6:00 PM,Yes,NA,0,0,4,0,0,0,04:00 PM,2018-08-15,2,2018-08-15,Weekday,68,102,8,High,39.73,2.22,6,3623.04,2018
Scott County,Scott County Regional Trail,8,September-3-2018,2:00-4:00 PM,Yes,NA,0,1,0,0,0,0,02:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,38,8,High,0,0,12,396,2018
Scott County,Scott County Regional Trail,5,August-17-2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,0,08:00 AM,2018-08-17,2,2018-08-17,Weekday,68,38,8,Medium,0,0,60,0,2018
Scott County,Scott County Regional Trail,1,August-19-2018,2:00-4:00 PM,No,7/15/18 2-4pm,1,0,0,0,0,0,02:00 PM,2018-08-19,2,2018-08-19,Weekend_holiday,33,38,8,Medium,0,0,60,1980,2018
Scott County,Scott County Regional Trail,9,August-25-2018,2:00-4:00 PM,Yes,NA,3,0,0,0,0,0,02:00 PM,2018-08-25,2,2018-08-25,Weekend_holiday,33,38,8,High,0,0,12,1188,2018
Scott County,Scott County Regional Trail,8,August-2-2018,6:00-8:00 PM,Yes,NA,2,2,0,0,0,0,06:00 PM,2018-08-02,2,2018-08-02,Weekday,68,38,8,High,0,0,12,3264,2018
Scott County,Spring Lake Regional Park,1,September-3-2018,12:00-2:00 PM,Yes,NA,5,0,8,0,0,0,12:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,114,8,High,39.73,2.22,6,4506.4800000000005,2018
Scott County,Spring Lake Regional Park,4,August-19-2018,4:00-6:00 PM,No,7/15/18 4-6pm,2,7,0,0,0,0,04:00 PM,2018-08-19,2,2018-08-19,Weekend_holiday,33,114,8,Medium,39.73,2.22,24,7128,2018
Scott County,Spring Lake Regional Park,1,August-25-2018,4:00-6:00 PM,Yes,NA,1,0,7,0,0,0,04:00 PM,2018-08-25,2,2018-08-25,Weekend_holiday,33,114,8,High,39.73,2.22,6,3274.9199999999996,2018
Scott County,Spring Lake Regional Park,4,August-17-2018,10:00-12:00 PM,Yes,NA,1,1,2,0,0,0,10:00 AM,2018-08-17,2,2018-08-17,Weekday,68,114,8,Medium,39.73,2.22,24,10510.08,2018
Scott County,Spring Lake Regional Park,8,August-29-2018,2:00-4:00 PM,No,6/13/18 2-4pm,1,2,0,0,0,0,02:00 PM,2018-08-29,2,2018-08-29,Weekday,68,114,8,Low,39.73,2.22,12,2448,2018
Scott County,Spring Lake Regional Park,1,August-15-2018,8:00-10:00 AM,Yes,NA,0,2,0,0,0,0,08:00 AM,2018-08-15,2,2018-08-15,Weekday,68,114,8,High,39.73,2.22,6,816,2018
Scott County,Spring Lake Regional Park,2,August-26-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-08-26,2,2018-08-26,Weekend_holiday,33,114,8,Medium,39.73,2.22,24,0,2018
Scott County,Spring Lake Regional Park,8,August-10-2018,10:00-12:00 PM,Yes,NA,0,2,0,0,0,0,10:00 AM,2018-08-10,2,2018-08-10,Weekday,68,114,8,Low,39.73,2.22,12,1632,2018
Scott County,Scott County Regional Trail,23,August-10-2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,0,08:00 AM,2018-08-10,2,2018-08-10,Weekday,68,38,8,Low,0,0,78,0,2018
Scott County,Scott County Regional Trail,8,August-15-2018,10:00-12:00 PM,Yes,NA,1,0,0,0,0,0,10:00 AM,2018-08-15,2,2018-08-15,Weekday,68,38,8,High,0,0,12,816,2018
Scott County,Cedar Lake Farm Regional Park,2,August-22-2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,0,08:00 AM,2018-08-22,2,2018-08-22,Weekday,68,102,8,Low,39.73,2.22,6,0,2018
Scott County,Cedar Lake Farm Regional Park,2,August-12-2018,10:00-12:00 PM,No,7/15/18 10-12pm,0,2,0,0,0,0,10:00 AM,2018-08-12,2,2018-08-12,Weekend_holiday,33,102,8,Low,39.73,2.22,6,396,2018
Scott County,Scott County Regional Trail,11,August-26-2018,10:00-12:00 PM,Yes,NA,0,1,0,0,0,0,10:00 AM,2018-08-26,2,2018-08-26,Weekend_holiday,33,38,8,Medium,0,0,60,1980,2018
Scott County,Spring Lake Regional Park,1,August-2-2018,4:00-6:00 PM,Yes,NA,0,0,15,0,0,0,04:00 PM,2018-08-02,2,2018-08-02,Weekday,68,114,8,High,39.73,2.22,6,13586.400000000001,2018
Three Rivers Park District,North Mississippi Regional Park,1,May-26-2018,8:00-10:00 AM,Yes,NA,36,11,1,0,0,0,08:00 AM,2018-05-26,1,2018-05-26,Weekend_holiday,33,36,9,High,59.42,2.75,6,9850.5,2018
Three Rivers Park District,Twin Lakes Regional Trail,11,May-26-2018,10:00-12:00 PM,Yes,NA,1,10,0,0,0,0,10:00 AM,2018-05-26,1,2018-05-26,Weekend_holiday,33,111,9,High,0,0,6,2178,2018
Three Rivers Park District,Twin Lakes Regional Trail,13,May-26-2018,12:00-2:00 PM,Yes,NA,1,17,0,0,0,0,12:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,111,9,Low,0,0,66,39204,2018
Three Rivers Park District,Lake Minnetonka Regional Park,4,May-27-2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,3,08:00 AM,2018-05-27,1,2018-05-27,Weekend_holiday,33,33,9,Medium,39.73,2.75,6,594,2018
Three Rivers Park District,Elm Creek Park Reserve,1,May-28-2018,8:00-10:00 AM,Yes,NA,12,8,426,0,0,0,08:00 AM,2018-05-28,1,2018-05-28,Weekend_holiday,33,28,9,High,40.88,2.75,6,235917,2018
Three Rivers Park District,Rush Creek Regional Trail,9,May-28-2018,10:00-12:00 PM,Yes,NA,71,2,0,0,0,0,10:00 AM,2018-05-28,1,2018-05-28,Weekend_holiday,33,35,9,High,0,0,12,28908,2018
Three Rivers Park District,Shingle Creek Regional Trail,13,May-28-2018,12:00-2:00 PM,Yes,NA,8,0,0,0,0,0,12:00 PM,2018-05-28,1,2018-05-28,Weekend_holiday,33,88,9,High,0,0,42,11088,2018
Three Rivers Park District,Silverwood Special Recreation Feature,2,May-26-2018,4:00-6:00 PM,Yes,NA,1,14,0,0,0,0,04:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,84,9,Medium,26.3,2.75,12,5940,2018
Three Rivers Park District,Northeast Diagonal Regional Trail,1,May-26-2018,6:00-8:00 PM,Yes,NA,11,3,0,0,0,0,06:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,101,9,High,0,0,12,5544,2018
Three Rivers Park District,Hyland Lake Park Reserve,6,May-29-2018,4:00-6:00 PM,Yes,NA,23,1,0,0,0,0,04:00 PM,2018-05-29,1,2018-05-29,Weekday,68,31,9,Low,72,2.75,36,58752,2018
Three Rivers Park District,Nine Mile Creek Regional Trail,26,May-29-2018,6:00-8:00 PM,Yes,NA,3,0,0,0,0,0,06:00 PM,2018-05-29,1,2018-05-29,Weekday,68,115,9,Low,0,0,174,35496,2018
Three Rivers Park District,Cedar Lake LRT Regional Trail,9,May-27-2018,6:00-8:00 PM,Yes,NA,5,1,0,0,0,0,06:00 PM,2018-05-27,1,2018-05-27,Weekend_holiday,33,76,9,Low,0,0,36,7128,2018
Three Rivers Park District,North Cedar Lake Regional Trail,4,May-27-2018,4:00-6:00 PM,Yes,NA,6,6,0,0,0,0,04:00 PM,2018-05-27,1,2018-05-27,Weekend_holiday,33,79,9,Low,0,0,36,14256,2018
Three Rivers Park District,Luce Line Regional Trail,16,May-26-2018,4:00-6:00 PM,Yes,NA,14,7,0,0,0,0,04:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,89,9,High,0,0,24,16632,2018
Three Rivers Park District,Clifton French Regional Park,1,May-26-2018,6:00-8:00 PM,Yes,NA,2,2,104,0,0,0,06:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,24,9,High,49.83,2.75,6,57420,2018
Three Rivers Park District,Coon Rapids Dam Regional Park,3,May-28-2018,10:00-12:00 PM,Yes,NA,118,93,0,0,0,0,10:00 AM,2018-05-28,1,2018-05-28,Weekend_holiday,33,26,9,High,39.73,2.75,12,83556,2018
Three Rivers Park District,Crystal Lake Regional Trail,19,May-31-2018,10:00-12:00 PM,Yes,NA,1,2,0,0,0,0,10:00 AM,2018-05-31,1,2018-05-31,Weekday,68,131,9,Medium,0,0,30,6120,2018
Three Rivers Park District,Lake Minnetonka LRT Regional Trail,27,May-26-2018,6:00-8:00 PM,Yes,NA,0,0,0,0,0,0,06:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,39,9,Medium,0,0,78,0,2018
Three Rivers Park District,Twin Lakes Regional Trail,11,June-2-2018,8:00-10:00 AM,Yes,NA,4,12,0,0,0,0,08:00 AM,2018-06-02,1,2018-06-02,Weekend_holiday,33,111,9,High,0,0,6,3168,2018
Three Rivers Park District,Carver Park Reserve,2,May-26-2018,4:00-6:00 PM,Yes,NA,6,7,7,0,0,0,04:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,23,9,Medium,39.73,2.75,12,12771,2018
Three Rivers Park District,North Mississippi Regional Park,1,June-2-2018,10:00-12:00 PM,Yes,NA,3,9,2,0,0,0,10:00 AM,2018-06-02,1,2018-06-02,Weekend_holiday,33,36,9,High,59.42,2.75,6,3465,2018
Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,June-3-2018,12:00-2:00 PM,Yes,NA,0,0,4,0,0,0,12:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,37,9,High,39.73,2.75,6,2178,2018
Three Rivers Park District,Lake Minnetonka Regional Park,1,June-3-2018,2:00-4:00 PM,Yes,NA,0,0,58,0,0,0,02:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,33,9,High,39.73,2.75,6,31581,2018
Three Rivers Park District,Noerenberg Gardens Special Recreation Feature,1,June-7-2018,10:00-12:00 PM,Yes,NA,2,0,4,0,0,0,10:00 AM,2018-06-07,1,2018-06-07,Weekday,68,37,9,High,39.73,2.75,6,5304,2018
Three Rivers Park District,Lake Independence Regional Trail,7,May-29-2018,4:00-6:00 PM,No,06/05/2018 4-6 pm,2,0,0,0,0,0,04:00 PM,2018-05-29,1,2018-05-29,Weekday,68,77,9,High,0,0,18,2448,2018
Three Rivers Park District,Baker Park Reserve,1,May-29-2018,2:00-4:00 PM,No,06/05/2018 2-4pm,0,0,21,0,0,0,02:00 PM,2018-05-29,1,2018-05-29,Weekday,68,21,9,High,46,2.75,6,23562,2018
Three Rivers Park District,Rush Creek Regional Trail,1,June-3-2018,10:00-12:00 PM,Yes,NA,19,6,0,0,0,0,10:00 AM,2018-06-03,1,2018-06-03,Weekend_holiday,33,35,9,High,0,0,12,9900,2018
Three Rivers Park District,Elm Creek Park Reserve,1,June-3-2018,12:00-2:00 PM,Yes,NA,10,1,147,0,0,0,12:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,28,9,High,40.88,2.75,6,82219.5,2018
Three Rivers Park District,Lake Minnetonka Regional Park,1,June-4-2018,10:00-12:00 PM,Yes,NA,0,0,45,2,0,0,10:00 AM,2018-06-04,1,2018-06-04,Weekday,68,33,9,High,39.73,2.75,6,82909.68,2018
Three Rivers Park District,Luce Line Regional Trail,19,June-3-2018,4:00-6:00 PM,Yes,NA,42,36,0,0,0,0,04:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,89,9,High,0,0,24,61776,2018
Three Rivers Park District,Clifton French Regional Park,1,June-3-2018,2:00-4:00 PM,Yes,NA,1,10,164,0,0,0,02:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,24,9,High,49.83,2.75,6,91476,2018
Three Rivers Park District,Lake Minnetonka LRT Regional Trail,36,June-2-2018,4:00-6:00 PM,Yes,NA,4,8,0,0,0,0,04:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,39,9,Low,0,0,126,49896,2018
Three Rivers Park District,North Cedar Lake Regional Trail,1,June-1-2018,10:00-12:00 PM,Yes,NA,56,11,0,0,0,0,10:00 AM,2018-06-01,1,2018-06-01,Weekday,68,79,9,High,0,0,12,54672,2018
Three Rivers Park District,Cedar Lake LRT Regional Trail,7,June-1-2018,8:00-10:00 AM,Yes,NA,21,6,0,0,0,0,08:00 AM,2018-06-01,1,2018-06-01,Weekday,68,76,9,High,0,0,12,22032,2018
Three Rivers Park District,Cleary Lake Regional Park (Scott County),1,June-2-2018,2:00-4:00 PM,Yes,NA,0,0,29,0,0,0,02:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,25,9,High,15,2.75,6,15790.5,2018
Three Rivers Park District,Bassett Creek Regional Trail,1,June-10-2018,12:00-2:00 PM,Yes,NA,1,10,0,0,0,0,12:00 PM,2018-06-10,1,2018-06-10,Weekend_holiday,33,97,9,High,0,0,6,2178,2018
Three Rivers Park District,Fish Lake Regional Park,1,June-10-2018,10:00-12:00 PM,Yes,NA,2,0,52,0,0,0,10:00 AM,2018-06-10,1,2018-06-10,Weekend_holiday,33,30,9,High,39.73,2.75,6,28710,2018
Three Rivers Park District,Twin Lakes Regional Trail,11,June-9-2018,10:00-12:00 PM,Yes,NA,1,53,0,0,0,0,10:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,111,9,High,0,0,6,10692,2018
Three Rivers Park District,North Mississippi Regional Park,1,June-9-2018,8:00-10:00 AM,Yes,NA,19,5,4,0,0,0,08:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,36,9,High,59.42,2.75,6,6930,2018
Three Rivers Park District,Coon Rapids Dam Regional Park,3,June-7-2018,4:00-6:00 PM,Yes,NA,37,80,0,0,0,0,04:00 PM,2018-06-07,1,2018-06-07,Weekday,68,26,9,High,39.73,2.75,12,95472,2018
Three Rivers Park District,Shingle Creek Regional Trail,41,June-7-2018,12:00-2:00 PM,Yes,NA,0,4,0,0,0,0,12:00 PM,2018-06-07,1,2018-06-07,Weekday,68,88,9,High,0,0,42,11424,2018
Three Rivers Park District,Crystal Lake Regional Trail,6,June-6-2018,8:00-10:00 AM,Yes,NA,0,2,0,0,0,0,08:00 AM,2018-06-06,1,2018-06-06,Weekday,68,131,9,High,0,0,30,4080,2018
Three Rivers Park District,Elm Creek Park Reserve,2,June-5-2018,12:00-2:00 PM,Yes,NA,16,0,0,0,0,0,12:00 PM,2018-06-05,1,2018-06-05,Weekday,68,28,9,Medium,40.88,2.75,48,52224,2018
Three Rivers Park District,Crystal Lake Regional Trail,4,June-3-2018,12:00-2:00 PM,Yes,NA,7,4,0,0,0,0,12:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,131,9,High,0,0,30,10890,2018
Three Rivers Park District,Northeast Diagonal Regional Trail,1,June-3-2018,10:00-12:00 PM,Yes,NA,13,11,0,0,0,0,10:00 AM,2018-06-03,1,2018-06-03,Weekend_holiday,33,101,9,High,0,0,12,9504,2018
Three Rivers Park District,Silverwood Special Recreation Feature,1,June-3-2018,8:00-10:00 AM,Yes,NA,0,17,54,0,0,0,08:00 AM,2018-06-03,1,2018-06-03,Weekend_holiday,33,84,9,High,26.3,2.75,6,32769,2018
Three Rivers Park District,Silverwood Special Recreation Feature,1,June-1-2018,4:00-6:00 PM,Yes,NA,0,9,113,0,0,0,04:00 PM,2018-06-01,1,2018-06-01,Weekday,68,84,9,High,26.3,2.75,6,130458,2018
Three Rivers Park District,Northeast Diagonal Regional Trail,1,June-1-2018,2:00-4:00 PM,Yes,NA,14,7,0,0,0,0,02:00 PM,2018-06-01,1,2018-06-01,Weekday,68,101,9,High,0,0,12,17136,2018
Three Rivers Park District,Crow-Hassan Park Reserve,5,June-3-2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0,02:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,27,9,Low,39.73,2.75,18,0,2018
Three Rivers Park District,Hyland Lake Park Reserve,3,June-3-2018,6:00-8:00 PM,Yes,NA,14,14,12,0,0,0,06:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,31,9,Medium,72,2.75,24,48312,2018
Three Rivers Park District,Nine Mile Creek Regional Trail,44,June-3-2018,4:00-6:00 PM,Yes,NA,34,12,0,0,0,0,04:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,115,9,Medium,0,0,78,118404,2018
Three Rivers Park District,Lake Independence Regional Trail,9,June-7-2018,12:00-2:00 PM,Yes,NA,0,6,0,0,0,0,12:00 PM,2018-06-07,1,2018-06-07,Weekday,68,77,9,Medium,0,0,36,14688,2018
Three Rivers Park District,Baker Park Reserve,2,June-7-2018,10:00-12:00 PM,Yes,NA,0,3,0,0,0,0,10:00 AM,2018-06-07,1,2018-06-07,Weekday,68,21,9,Low,46,2.75,54,11016,2018
Three Rivers Park District,Nokomis-Minnesota River Regional Trail,5,June-7-2018,6:00-8:00 PM,Yes,NA,6,5,0,0,0,0,06:00 PM,2018-06-07,1,2018-06-07,Weekday,68,132,9,High,0,0,12,8976,2018
Three Rivers Park District,Carver Park Reserve,4,June-2-2018,2:00-4:00 PM,Yes,NA,0,2,5,0,0,1,02:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,23,9,Low,39.73,2.75,18,9949.5,2018
Three Rivers Park District,Dakota Rail Regional Trail,12,May-29-2018,10:00-12:00 PM,Yes,NA,10,3,0,0,0,0,10:00 AM,2018-05-29,1,2018-05-29,Weekday,68,96,9,Medium,0,0,36,31824,2018
Three Rivers Park District,Eagle Lake Regional Park,4,June-16-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-06-16,1,2018-06-16,Weekend_holiday,33,78,9,Low,39.73,2.75,6,0,2018
Three Rivers Park District,Dakota Rail Regional Trail,10,June-13-2018,4:00-6:00 PM,Yes,NA,4,14,0,0,0,0,04:00 PM,2018-06-13,1,2018-06-13,Weekday,68,96,9,Low,0,0,96,117504,2018
Three Rivers Park District,Lake Minnetonka LRT Regional Trail,17,June-13-2018,6:00-8:00 PM,Yes,NA,0,0,0,0,0,0,06:00 PM,2018-06-13,1,2018-06-13,Weekday,68,39,9,Medium,0,0,78,0,2018
Three Rivers Park District,Clifton French Regional Park,2,June-11-2018,12:00-2:00 PM,Yes,NA,2,6,0,0,0,0,12:00 PM,2018-06-11,1,2018-06-11,Weekday,68,24,9,Medium,49.83,2.75,12,6528,2018
Three Rivers Park District,Luce Line Regional Trail,20,June-11-2018,2:00-4:00 PM,Yes,NA,1,0,0,0,0,0,02:00 PM,2018-06-11,1,2018-06-11,Weekday,68,89,9,Medium,0,0,42,2856,2018
Three Rivers Park District,Minnesota River Bluffs Regional Trail,7,June-10-2018,2:00-4:00 PM,Yes,NA,23,54,0,0,0,0,02:00 PM,2018-06-10,1,2018-06-10,Weekend_holiday,33,40,9,High,0,0,18,45738,2018
Three Rivers Park District,Bryant Lake Regional Park,1,June-10-2018,4:00-6:00 PM,Yes,NA,0,4,80,0,0,0,04:00 PM,2018-06-10,1,2018-06-10,Weekend_holiday,33,22,9,High,19,2.75,6,44352,2018
Three Rivers Park District,Elm Creek Park Reserve,1,June-9-2018,2:00-4:00 PM,Yes,NA,1,1,90,0,0,0,02:00 PM,2018-06-09,1,2018-06-09,Weekend_holiday,33,28,9,High,40.88,2.75,6,49401,2018
Three Rivers Park District,Rush Creek Regional Trail,9,June-9-2018,4:00-6:00 PM,Yes,NA,8,1,0,0,0,0,04:00 PM,2018-06-09,1,2018-06-09,Weekend_holiday,33,35,9,High,0,0,12,3564,2018
Three Rivers Park District,Kingswood Special Recreation Feature,1,June-12-2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0,10:00 AM,2018-06-12,1,2018-06-12,Weekday,68,117,9,High,39.73,2.22,6,0,2018
Three Rivers Park District,Gale Woods Special Recreation Feature,1,June-12-2018,12:00-2:00 PM,Yes,NA,0,0,22,0,0,0,12:00 PM,2018-06-12,1,2018-06-12,Weekday,68,80,9,High,46,2.75,6,24684,2018
Three Rivers Park District,Lake Minnetonka LRT Regional Trail,20,June-9-2018,2:00-4:00 PM,Yes,NA,3,12,0,0,0,0,02:00 PM,2018-06-09,1,2018-06-09,Weekend_holiday,33,39,9,High,0,0,18,8910,2018
Three Rivers Park District,Carver Park Reserve,8,June-9-2018,6:00-8:00 PM,Yes,NA,0,0,4,0,0,0,06:00 PM,2018-06-09,1,2018-06-09,Weekend_holiday,33,23,9,High,39.73,2.75,12,4356,2018
Three Rivers Park District,Murphy-Hanrehan Park Reserve (Scott County),1,June-2-2018,12:00-2:00 PM,Yes,NA,4,8,8,0,0,0,12:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,34,9,High,39.73,2.75,6,6732,2018
Three Rivers Park District,Dakota Rail Regional Trail,1,June-4-2018,12:00-2:00 PM,Yes,NA,43,4,0,0,0,0,12:00 PM,2018-06-04,1,2018-06-04,Weekday,68,96,9,High,0,0,12,38352,2018
Three Rivers Park District,Twin Lakes Regional Trail,14,June-11-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-06-11,1,2018-06-11,Weekday,68,111,9,Low,0,0,66,0,2018
Three Rivers Park District,Northeast Diagonal Regional Trail,2,June-11-2018,4:00-6:00 PM,Yes,NA,6,3,0,0,0,0,04:00 PM,2018-06-11,1,2018-06-11,Weekday,68,101,9,High,0,0,12,7344,2018
Three Rivers Park District,Silverwood Special Recreation Feature,1,June-11-2018,6:00-8:00 PM,Yes,NA,0,1,22,0,0,0,06:00 PM,2018-06-11,1,2018-06-11,Weekday,68,84,9,High,26.3,2.75,6,25092,2018
Three Rivers Park District,Shingle Creek Regional Trail,41,June-15-2018,8:00-10:00 AM,Yes,NA,10,7,0,0,0,0,08:00 AM,2018-06-15,1,2018-06-15,Weekday,68,88,9,High,0,0,42,48552,2018
Three Rivers Park District,Coon Rapids Dam Regional Park,2,June-15-2018,10:00-12:00 PM,Yes,NA,30,2,19,0,0,0,10:00 AM,2018-06-15,1,2018-06-15,Weekday,68,26,9,High,39.73,2.75,12,68748,2018
Three Rivers Park District,Shingle Creek Regional Trail,13,June-17-2018,10:00-12:00 PM,Yes,NA,3,8,0,0,0,0,10:00 AM,2018-06-17,1,2018-06-17,Weekend_holiday,33,88,9,High,0,0,42,15246,2018
Three Rivers Park District,Coon Rapids Dam Regional Park,2,June-17-2018,12:00-2:00 PM,Yes,NA,42,9,51,0,0,0,12:00 PM,2018-06-17,1,2018-06-17,Weekend_holiday,33,26,9,High,39.73,2.75,12,75735,2018
Three Rivers Park District,Crystal Lake Regional Trail,11,June-17-2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0,04:00 PM,2018-06-17,1,2018-06-17,Weekend_holiday,33,131,9,Low,0,0,132,0,2018
Three Rivers Park District,Medicine Lake Regional Trail,36,June-17-2018,6:00-8:00 PM,Yes,NA,0,1,0,0,0,0,06:00 PM,2018-06-17,1,2018-06-17,Weekend_holiday,33,29,9,Low,0,0,210,6930,2018
Three Rivers Park District,Northeast Diagonal Regional Trail,1,June-19-2018,4:00-6:00 PM,Yes,NA,13,9,0,0,0,0,04:00 PM,2018-06-19,1,2018-06-19,Weekday,68,101,9,High,0,0,12,17952,2018
Three Rivers Park District,Silverwood Special Recreation Feature,1,June-19-2018,6:00-8:00 PM,Yes,NA,1,13,71,0,0,0,06:00 PM,2018-06-19,1,2018-06-19,Weekday,68,84,9,High,26.3,2.75,6,85374,2018
Three Rivers Park District,Shingle Creek Regional Trail,12,June-21-2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0,10:00 AM,2018-06-21,1,2018-06-21,Weekday,68,88,9,Low,0,0,78,0,2018
Three Rivers Park District,Elm Creek Park Reserve,11,June-9-2018,8:00-10:00 AM,Yes,NA,1,2,12,0,0,0,08:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,28,9,Medium,40.88,2.75,48,57024,2018
Three Rivers Park District,Eagle Lake Regional Park,4,June-8-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-06-08,1,2018-06-08,Weekday,68,78,9,Low,39.73,2.75,6,0,2018
Three Rivers Park District,Rush Creek Regional Trail,1,June-7-2018,8:00-10:00 AM,Yes,NA,11,12,0,0,0,0,08:00 AM,2018-06-07,1,2018-06-07,Weekday,68,35,9,High,0,0,12,18768,2018
Three Rivers Park District,Elm Creek Park Reserve,1,June-7-2018,10:00-12:00 PM,Yes,NA,1,2,85,7,0,0,10:00 AM,2018-06-07,1,2018-06-07,Weekday,68,28,9,High,40.88,2.75,6,213347.28000000003,2018
Three Rivers Park District,Elm Creek Park Reserve,4,June-6-2018,4:00-6:00 PM,Yes,NA,2,5,0,0,0,0,04:00 PM,2018-06-06,1,2018-06-06,Weekday,68,28,9,Low,40.88,2.75,90,42840,2018
Three Rivers Park District,Elm Creek Park Reserve,7,June-6-2018,10:00-12:00 PM,Yes,NA,0,0,1,0,0,0,10:00 AM,2018-06-06,1,2018-06-06,Weekday,68,28,9,Medium,40.88,2.75,48,8976,2018
Three Rivers Park District,Bassett Creek Regional Trail,12,June-8-2018,10:00-12:00 PM,Yes,NA,2,3,0,0,0,0,10:00 AM,2018-06-08,1,2018-06-08,Weekday,68,97,9,Low,0,0,30,10200,2018
Three Rivers Park District,Luce Line Regional Trail,18,June-9-2018,10:00-12:00 PM,Yes,NA,12,2,0,0,0,0,10:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,89,9,Medium,0,0,42,19404,2018
Three Rivers Park District,Nine Mile Creek Regional Trail,11,June-8-2018,6:00-8:00 PM,Yes,NA,8,6,0,0,0,0,06:00 PM,2018-06-08,1,2018-06-08,Weekday,68,115,9,High,0,0,18,17136,2018
Three Rivers Park District,Hyland Lake Park Reserve,1,June-8-2018,4:00-6:00 PM,Yes,NA,3,0,86,0,0,0,04:00 PM,2018-06-08,1,2018-06-08,Weekday,68,31,9,High,72,2.75,6,97716,2018
Three Rivers Park District,Nokomis-Minnesota River Regional Trail,8,June-8-2018,10:00-12:00 PM,Yes,NA,1,6,0,0,0,0,10:00 AM,2018-06-08,1,2018-06-08,Weekday,68,132,9,Low,0,0,30,14280,2018
