Park_or_trail_name,Park_trail_id,Entrance_name,Entrance_id,Start_time,Day_type,Usage_class
Keller Regional Park,58,Spoon Lake,1,06:00 PM,Weekend_holiday,High
Keller Regional Park,58,Keller North (Island),2,08:00 AM,Weekday,Low
Keller Regional Park,58,Keller North (Island),2,08:00 AM,Weekend_holiday,Low
Keller Regional Park,58,Keller North (Island),2,10:00 AM,Weekday,Low
Keller Regional Park,58,Keller North (Island),2,10:00 AM,Weekend_holiday,Low
Keller Regional Park,58,Keller North (Island),2,12:00 PM,Weekday,Low
Keller Regional Park,58,Keller North (Island),2,12:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Keller North (Island),2,02:00 PM,Weekday,Low
Keller Regional Park,58,Keller North (Island),2,02:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Keller North (Island),2,04:00 PM,Weekday,Low
Keller Regional Park,58,Keller North (Island),2,04:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Keller North (Island),2,06:00 PM,Weekday,Low
Keller Regional Park,58,Keller North (Island),2,06:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,08:00 AM,Weekday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,08:00 AM,Weekend_holiday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,10:00 AM,Weekday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,10:00 AM,Weekend_holiday,Medium
Keller Regional Park,58,Round Lake Picnic Area,4,12:00 PM,Weekday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,12:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,02:00 PM,Weekday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,02:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,04:00 PM,Weekday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,04:00 PM,Weekend_holiday,Medium
Keller Regional Park,58,Round Lake Picnic Area,4,06:00 PM,Weekday,Low
Keller Regional Park,58,Round Lake Picnic Area,4,06:00 PM,Weekend_holiday,Medium
Keller Regional Park,58,Lakeside Picnic Area,5,08:00 AM,Weekday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,08:00 AM,Weekend_holiday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,10:00 AM,Weekday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,10:00 AM,Weekend_holiday,Medium
Keller Regional Park,58,Lakeside Picnic Area,5,12:00 PM,Weekday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,12:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,02:00 PM,Weekday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,02:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,04:00 PM,Weekday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,04:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,06:00 PM,Weekday,Low
Keller Regional Park,58,Lakeside Picnic Area,5,06:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Lower Keller,6,08:00 AM,Weekday,Low
Keller Regional Park,58,Lower Keller,6,08:00 AM,Weekend_holiday,Low
Keller Regional Park,58,Lower Keller,6,10:00 AM,Weekday,Low
Keller Regional Park,58,Lower Keller,6,10:00 AM,Weekend_holiday,Medium
Keller Regional Park,58,Lower Keller,6,12:00 PM,Weekday,Low
Keller Regional Park,58,Lower Keller,6,12:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Lower Keller,6,02:00 PM,Weekday,Low
Keller Regional Park,58,Lower Keller,6,02:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Lower Keller,6,04:00 PM,Weekday,Low
Keller Regional Park,58,Lower Keller,6,04:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Lower Keller,6,06:00 PM,Weekday,Low
Keller Regional Park,58,Lower Keller,6,06:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Golf View Keller,7,08:00 AM,Weekday,Low
Keller Regional Park,58,Golf View Keller,7,08:00 AM,Weekend_holiday,Medium
Keller Regional Park,58,Golf View Keller,7,10:00 AM,Weekday,Low
Keller Regional Park,58,Golf View Keller,7,10:00 AM,Weekend_holiday,High
Keller Regional Park,58,Golf View Keller,7,12:00 PM,Weekday,Low
Keller Regional Park,58,Golf View Keller,7,12:00 PM,Weekend_holiday,High
Keller Regional Park,58,Golf View Keller,7,02:00 PM,Weekday,Low
Keller Regional Park,58,Golf View Keller,7,02:00 PM,Weekend_holiday,High
Keller Regional Park,58,Golf View Keller,7,04:00 PM,Weekday,High
Keller Regional Park,58,Golf View Keller,7,04:00 PM,Weekend_holiday,High
Keller Regional Park,58,Golf View Keller,7,06:00 PM,Weekday,Medium
Keller Regional Park,58,Golf View Keller,7,06:00 PM,Weekend_holiday,Medium
Keller Regional Park,58,Golf View Keller Trail Entrance,8,08:00 AM,Weekday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,08:00 AM,Weekend_holiday,Medium
Keller Regional Park,58,Golf View Keller Trail Entrance,8,10:00 AM,Weekday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,10:00 AM,Weekend_holiday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,12:00 PM,Weekday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,12:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,02:00 PM,Weekday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,02:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,04:00 PM,Weekday,Medium
Keller Regional Park,58,Golf View Keller Trail Entrance,8,04:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,06:00 PM,Weekday,Low
Keller Regional Park,58,Golf View Keller Trail Entrance,8,06:00 PM,Weekend_holiday,Low
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,08:00 AM,Weekday,Low
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,08:00 AM,Weekend_holiday,Medium
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,10:00 AM,Weekday,Low
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,10:00 AM,Weekend_holiday,Medium
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,12:00 PM,Weekday,Low
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,12:00 PM,Weekend_holiday,Medium
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,02:00 PM,Weekday,Low
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,02:00 PM,Weekend_holiday,Medium
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,04:00 PM,Weekday,Low
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,04:00 PM,Weekend_holiday,Medium
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,06:00 PM,Weekday,Low
Keller Regional Park,58,Round Lake Trail Entrance from Phalen Regional Park,9,06:00 PM,Weekend_holiday,Medium
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,08:00 AM,Weekday,Low
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,08:00 AM,Weekend_holiday,Low
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,10:00 AM,Weekday,High
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,10:00 AM,Weekend_holiday,High
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,12:00 PM,Weekday,High
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,12:00 PM,Weekend_holiday,High
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,02:00 PM,Weekday,Medium
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,02:00 PM,Weekend_holiday,Medium
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,04:00 PM,Weekday,High
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,04:00 PM,Weekend_holiday,High
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,06:00 PM,Weekday,Medium
Long Lake Regional Park,59,Main Entrance/Old Highway 8,1,06:00 PM,Weekend_holiday,Medium
Long Lake Regional Park,59,South Entrance Boat Launch,2,08:00 AM,Weekday,Medium
Long Lake Regional Park,59,South Entrance Boat Launch,2,08:00 AM,Weekend_holiday,Medium
Long Lake Regional Park,59,South Entrance Boat Launch,2,10:00 AM,Weekday,Low
Long Lake Regional Park,59,South Entrance Boat Launch,2,10:00 AM,Weekend_holiday,Medium
Long Lake Regional Park,59,South Entrance Boat Launch,2,12:00 PM,Weekday,Low
Long Lake Regional Park,59,South Entrance Boat Launch,2,12:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,South Entrance Boat Launch,2,02:00 PM,Weekday,Low
Long Lake Regional Park,59,South Entrance Boat Launch,2,02:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,South Entrance Boat Launch,2,04:00 PM,Weekday,Low
Long Lake Regional Park,59,South Entrance Boat Launch,2,04:00 PM,Weekend_holiday,Medium
Long Lake Regional Park,59,South Entrance Boat Launch,2,06:00 PM,Weekday,Medium
Long Lake Regional Park,59,South Entrance Boat Launch,2,06:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,North Entrance,3,08:00 AM,Weekday,Low
Long Lake Regional Park,59,North Entrance,3,08:00 AM,Weekend_holiday,Low
Long Lake Regional Park,59,North Entrance,3,10:00 AM,Weekday,Low
Long Lake Regional Park,59,North Entrance,3,10:00 AM,Weekend_holiday,Low
Long Lake Regional Park,59,North Entrance,3,12:00 PM,Weekday,Low
Long Lake Regional Park,59,North Entrance,3,12:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,North Entrance,3,02:00 PM,Weekday,Low
Long Lake Regional Park,59,North Entrance,3,02:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,North Entrance,3,04:00 PM,Weekday,Low
Long Lake Regional Park,59,North Entrance,3,04:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,North Entrance,3,06:00 PM,Weekday,Low
Long Lake Regional Park,59,North Entrance,3,06:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,08:00 AM,Weekday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,08:00 AM,Weekend_holiday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,10:00 AM,Weekday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,10:00 AM,Weekend_holiday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,12:00 PM,Weekday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,12:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,02:00 PM,Weekday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,02:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,04:00 PM,Weekday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,04:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,06:00 PM,Weekday,Low
Long Lake Regional Park,59,Rice Creek West Trail,4,06:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,08:00 AM,Weekday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,08:00 AM,Weekend_holiday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,10:00 AM,Weekday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,10:00 AM,Weekend_holiday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,12:00 PM,Weekday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,12:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,02:00 PM,Weekday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,02:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,04:00 PM,Weekday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,04:00 PM,Weekend_holiday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,06:00 PM,Weekday,Low
Long Lake Regional Park,59,Neighborhood Entrance,5,06:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,West Trail Entrance,1,08:00 AM,Weekday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,08:00 AM,Weekend_holiday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,10:00 AM,Weekday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,10:00 AM,Weekend_holiday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,12:00 PM,Weekday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,12:00 PM,Weekend_holiday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,02:00 PM,Weekday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,02:00 PM,Weekend_holiday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,04:00 PM,Weekday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,04:00 PM,Weekend_holiday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,06:00 PM,Weekday,High
Rice Creek West Regional Trail,60,West Trail Entrance,1,06:00 PM,Weekend_holiday,High
Rice Creek West Regional Trail,60,East Trail Entrance,2,08:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,08:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,10:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,10:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,12:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,12:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,02:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,02:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,04:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,04:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,06:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,East Trail Entrance,2,06:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,08:00 AM,Weekday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,08:00 AM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,10:00 AM,Weekday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,10:00 AM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,12:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,12:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,02:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,02:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,04:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,04:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,06:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Silver Lake Road Entrance,3,06:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,08:00 AM,Weekday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,08:00 AM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,10:00 AM,Weekday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,10:00 AM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,12:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,12:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,02:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,02:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,04:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,04:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,06:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Long Lake Road Entrance,4,06:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,County Road H,5,08:00 AM,Weekday,Medium
Rice Creek West Regional Trail,60,County Road H,5,08:00 AM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,County Road H,5,10:00 AM,Weekday,Medium
Rice Creek West Regional Trail,60,County Road H,5,10:00 AM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,County Road H,5,12:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,County Road H,5,12:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,County Road H,5,02:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,County Road H,5,02:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,County Road H,5,04:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,County Road H,5,04:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,County Road H,5,06:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,County Road H,5,06:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Mustang Circle,6,08:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,08:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,10:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,10:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,12:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,12:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,02:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,02:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,04:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,04:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,06:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Mustang Circle,6,06:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Irondale High School,7,08:00 AM,Weekday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,08:00 AM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,10:00 AM,Weekday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,10:00 AM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,12:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,12:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,02:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,02:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,04:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,04:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,06:00 PM,Weekday,Medium
Rice Creek West Regional Trail,60,Irondale High School,7,06:00 PM,Weekend_holiday,Medium
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,08:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,08:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,10:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,10:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,12:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,12:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,02:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,02:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,04:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,04:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,06:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Long Lake Regional Park,8,06:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,08:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,08:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,10:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,10:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,12:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,12:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,02:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,02:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,04:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,04:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,06:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,Mounds View Boulevard Small Parking Lot,9,06:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,08:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,08:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,10:00 AM,Weekday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,10:00 AM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,12:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,12:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,02:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,02:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,04:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,04:00 PM,Weekend_holiday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,06:00 PM,Weekday,Low
Rice Creek West Regional Trail,60,County Road H Park and Ride,10,06:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Trail South Entrance,1,08:00 AM,Weekend_holiday,High
Rice Creek North Regional Trail,61,Trail South Entrance,1,10:00 AM,Weekend_holiday,Medium
Rice Creek North Regional Trail,61,Trail South Entrance,1,12:00 PM,Weekend_holiday,Medium
Rice Creek North Regional Trail,61,Trail South Entrance,1,02:00 PM,Weekend_holiday,High
Rice Creek North Regional Trail,61,Trail South Entrance,1,04:00 PM,Weekend_holiday,Medium
Rice Creek North Regional Trail,61,Trail South Entrance,1,06:00 PM,Weekend_holiday,Medium
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,08:00 AM,Weekday,Medium
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,08:00 AM,Weekend_holiday,High
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,10:00 AM,Weekday,Low
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,10:00 AM,Weekend_holiday,High
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,12:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,12:00 PM,Weekend_holiday,Medium
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,02:00 PM,Weekday,High
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,02:00 PM,Weekend_holiday,High
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,04:00 PM,Weekday,High
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,04:00 PM,Weekend_holiday,High
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,06:00 PM,Weekday,High
Rice Creek North Regional Trail,61,Lexington Avenue Parking Lot,2,06:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,08:00 AM,Weekday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,08:00 AM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,10:00 AM,Weekday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,10:00 AM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,12:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,12:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,02:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,02:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,04:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,04:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,06:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,West Neighborhood Entrance,3,06:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,08:00 AM,Weekday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,08:00 AM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,10:00 AM,Weekday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,10:00 AM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,12:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,12:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,02:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,02:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,04:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,04:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,06:00 PM,Weekday,Low
Rice Creek North Regional Trail,61,Snelling Avenue Dog Park Trail Entrance,4,06:00 PM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Prairie Ridge Road Trail Entrance,5,08:00 AM,Weekday,Low
Rice Creek North Regional Trail,61,Prairie Ridge Road Trail Entrance,5,08:00 AM,Weekend_holiday,Low
Rice Creek North Regional Trail,61,Prairie Ridge Road Trail Entrance,5,10:00 AM,Weekday,Low
