Park_trail,Entrance,Usage_class,Start_time,Day_type
58,6,Low,1200,Weekday
58,7,Low,1200,Weekday
58,8,Low,1200,Weekday
58,9,Low,1200,Weekday
59,2,Low,1200,Weekday
59,3,Low,1200,Weekday
59,4,Low,1200,Weekday
59,5,Low,1200,Weekday
61,2,Low,1200,Weekday
61,3,Low,1200,Weekday
61,4,Low,1200,Weekday
61,5,Low,1200,Weekday
61,6,Low,1200,Weekday
61,7,Low,1200,Weekday
61,8,Low,1200,Weekday
60,2,Low,1200,Weekday
60,6,Low,1200,Weekday
60,8,Low,1200,Weekday
60,9,Low,1200,Weekday
60,10,Low,1200,Weekday
51,2,Low,1200,Weekday
51,4,Low,1200,Weekday
51,5,Low,1200,Weekday
51,6,Low,1200,Weekday
51,7,Low,1200,Weekday
51,8,Low,1200,Weekday
51,9,Low,1200,Weekday
51,11,Low,1200,Weekday
51,12,Low,1200,Weekday
51,13,Low,1200,Weekday
51,14,Low,1200,Weekday
51,15,Low,1200,Weekday
51,16,Low,1200,Weekday
51,17,Low,1200,Weekday
51,18,Low,1200,Weekday
51,19,Low,1200,Weekday
51,20,Low,1200,Weekday
51,21,Low,1200,Weekday
51,22,Low,1200,Weekday
51,23,Low,1200,Weekday
51,24,Low,1200,Weekday
54,3,Low,1200,Weekday
54,4,Low,1200,Weekday
54,5,Low,1200,Weekday
54,6,Low,1200,Weekday
54,7,Low,1200,Weekday
54,8,Low,1200,Weekday
54,9,Low,1200,Weekday
54,10,Low,1200,Weekday
54,11,Low,1200,Weekday
54,12,Low,1200,Weekday
54,13,Low,1200,Weekday
54,14,Low,1200,Weekday
54,15,Low,1200,Weekday
54,17,Low,1200,Weekday
55,2,Low,1200,Weekday
55,4,Low,1200,Weekday
55,6,Low,1200,Weekday
55,7,Low,1200,Weekday
55,8,Low,1200,Weekday
55,10,Low,1200,Weekday
55,11,Low,1200,Weekday
55,13,Low,1200,Weekday
55,14,Low,1200,Weekday
52,2,Low,1200,Weekday
52,4,Low,1200,Weekday
52,5,Low,1200,Weekday
52,6,Low,1200,Weekday
52,7,Low,1200,Weekday
52,8,Low,1200,Weekday
52,9,Low,1200,Weekday
53,1,Low,1200,Weekday
53,3,Low,1200,Weekday
53,4,Low,1200,Weekday
53,5,Low,1200,Weekday
53,6,Low,1200,Weekday
53,7,Low,1200,Weekday
53,8,Low,1200,Weekday
56,1,Low,1200,Weekday
56,2,Low,1200,Weekday
56,5,Low,1200,Weekday
56,6,Low,1200,Weekday
56,7,Low,1200,Weekday
56,8,Low,1200,Weekday
56,9,Low,1200,Weekday
56,10,Low,1200,Weekday
56,11,Low,1200,Weekday
56,12,Low,1200,Weekday
56,13,Low,1200,Weekday
56,14,Low,1200,Weekday
99,2,Low,1200,Weekday
99,3,Low,1200,Weekday
99,4,Low,1200,Weekday
98,1,Low,1200,Weekday
98,3,Low,1200,Weekday
137,2,Low,1200,Weekday
137,3,Low,1200,Weekday
137,4,Low,1200,Weekday
137,5,Low,1200,Weekday
137,6,Low,1200,Weekday
137,7,Low,1200,Weekday
137,8,Low,1200,Weekday
58,1,Low,1400,Weekday
58,2,Low,1400,Weekday
58,4,Low,1400,Weekday
58,5,Low,1400,Weekday
58,6,Low,1400,Weekday
58,7,Low,1400,Weekday
58,8,Low,1400,Weekday
58,9,Low,1400,Weekday
59,2,Low,1400,Weekday
59,3,Low,1400,Weekday
59,4,Low,1400,Weekday
59,5,Low,1400,Weekday
61,3,Low,1400,Weekday
61,4,Low,1400,Weekday
61,5,Low,1400,Weekday
61,6,Low,1400,Weekday
61,7,Low,1400,Weekday
61,8,Low,1400,Weekday
60,2,Low,1400,Weekday
60,6,Low,1400,Weekday
60,8,Low,1400,Weekday
60,9,Low,1400,Weekday
60,10,Low,1400,Weekday
51,2,Low,1400,Weekday
51,4,Low,1400,Weekday
51,5,Low,1400,Weekday
51,6,Low,1400,Weekday
51,7,Low,1400,Weekday
51,8,Low,1400,Weekday
51,9,Low,1400,Weekday
51,11,Low,1400,Weekday
51,12,Low,1400,Weekday
51,13,Low,1400,Weekday
51,14,Low,1400,Weekday
51,15,Low,1400,Weekday
51,16,Low,1400,Weekday
51,17,Low,1400,Weekday
51,18,Low,1400,Weekday
51,19,Low,1400,Weekday
51,20,Low,1400,Weekday
51,21,Low,1400,Weekday
51,22,Low,1400,Weekday
51,23,Low,1400,Weekday
51,24,Low,1400,Weekday
54,3,Low,1400,Weekday
54,4,Low,1400,Weekday
54,5,Low,1400,Weekday
54,6,Low,1400,Weekday
54,7,Low,1400,Weekday
54,8,Low,1400,Weekday
54,9,Low,1400,Weekday
54,10,Low,1400,Weekday
54,11,Low,1400,Weekday
54,12,Low,1400,Weekday
54,13,Low,1400,Weekday
54,14,Low,1400,Weekday
54,15,Low,1400,Weekday
54,17,Low,1400,Weekday
55,2,Low,1400,Weekday
55,4,Low,1400,Weekday
55,6,Low,1400,Weekday
55,7,Low,1400,Weekday
55,8,Low,1400,Weekday
55,10,Low,1400,Weekday
55,11,Low,1400,Weekday
55,13,Low,1400,Weekday
55,14,Low,1400,Weekday
52,4,Low,1400,Weekday
52,5,Low,1400,Weekday
52,6,Low,1400,Weekday
52,7,Low,1400,Weekday
52,8,Low,1400,Weekday
52,9,Low,1400,Weekday
53,1,Low,1400,Weekday
53,3,Low,1400,Weekday
53,4,Low,1400,Weekday
53,5,Low,1400,Weekday
53,6,Low,1400,Weekday
53,7,Low,1400,Weekday
53,8,Low,1400,Weekday
56,1,Low,1400,Weekday
56,2,Low,1400,Weekday
56,5,Low,1400,Weekday
56,6,Low,1400,Weekday
56,7,Low,1400,Weekday
56,8,Low,1400,Weekday
56,9,Low,1400,Weekday
56,10,Low,1400,Weekday
56,11,Low,1400,Weekday
56,12,Low,1400,Weekday
56,13,Low,1400,Weekday
56,14,Low,1400,Weekday
99,2,Low,1400,Weekday
99,3,Low,1400,Weekday
99,4,Low,1400,Weekday
98,1,Low,1400,Weekday
98,3,Low,1400,Weekday
137,2,Low,1400,Weekday
137,3,Low,1400,Weekday
137,4,Low,1400,Weekday
137,5,Low,1400,Weekday
137,6,Low,1400,Weekday
137,7,Low,1400,Weekday
137,8,Low,1400,Weekday
58,2,Low,1600,Weekday
58,4,Low,1600,Weekday
58,5,Low,1600,Weekday
58,6,Low,1600,Weekday
58,9,Low,1600,Weekday
59,2,Low,1600,Weekday
59,3,Low,1600,Weekday
59,4,Low,1600,Weekday
59,5,Low,1600,Weekday
61,3,Low,1600,Weekday
61,4,Low,1600,Weekday
61,5,Low,1600,Weekday
61,6,Low,1600,Weekday
61,7,Low,1600,Weekday
61,8,Low,1600,Weekday
60,2,Low,1600,Weekday
60,6,Low,1600,Weekday
60,8,Low,1600,Weekday
60,9,Low,1600,Weekday
60,10,Low,1600,Weekday
51,2,Low,1600,Weekday
51,4,Low,1600,Weekday
51,5,Low,1600,Weekday
51,6,Low,1600,Weekday
51,7,Low,1600,Weekday
51,8,Low,1600,Weekday
51,9,Low,1600,Weekday
51,11,Low,1600,Weekday
51,12,Low,1600,Weekday
51,13,Low,1600,Weekday
51,14,Low,1600,Weekday
51,15,Low,1600,Weekday
51,16,Low,1600,Weekday
51,17,Low,1600,Weekday
51,18,Low,1600,Weekday
51,19,Low,1600,Weekday
51,20,Low,1600,Weekday
51,21,Low,1600,Weekday
51,22,Low,1600,Weekday
51,23,Low,1600,Weekday
51,24,Low,1600,Weekday
54,4,Low,1600,Weekday
54,8,Low,1600,Weekday
54,11,Low,1600,Weekday
54,13,Low,1600,Weekday
54,14,Low,1600,Weekday
54,15,Low,1600,Weekday
55,4,Low,1600,Weekday
55,6,Low,1600,Weekday
55,7,Low,1600,Weekday
55,8,Low,1600,Weekday
55,11,Low,1600,Weekday
55,13,Low,1600,Weekday
55,14,Low,1600,Weekday
52,4,Low,1600,Weekday
52,5,Low,1600,Weekday
52,6,Low,1600,Weekday
52,7,Low,1600,Weekday
52,8,Low,1600,Weekday
52,9,Low,1600,Weekday
53,3,Low,1600,Weekday
53,4,Low,1600,Weekday
53,5,Low,1600,Weekday
53,8,Low,1600,Weekday
56,1,Low,1600,Weekday
56,5,Low,1600,Weekday
56,7,Low,1600,Weekday
56,13,Low,1600,Weekday
99,2,Low,1600,Weekday
99,3,Low,1600,Weekday
99,4,Low,1600,Weekday
137,2,Low,1600,Weekday
137,3,Low,1600,Weekday
137,4,Low,1600,Weekday
137,5,Low,1600,Weekday
137,6,Low,1600,Weekday
137,7,Low,1600,Weekday
137,8,Low,1600,Weekday
58,2,Low,1800,Weekday
58,4,Low,1800,Weekday
58,5,Low,1800,Weekday
58,6,Low,1800,Weekday
58,8,Low,1800,Weekday
58,9,Low,1800,Weekday
59,3,Low,1800,Weekday
59,4,Low,1800,Weekday
59,5,Low,1800,Weekday
61,3,Low,1800,Weekday
61,4,Low,1800,Weekday
61,5,Low,1800,Weekday
61,6,Low,1800,Weekday
61,7,Low,1800,Weekday
61,8,Low,1800,Weekday
60,2,Low,1800,Weekday
60,6,Low,1800,Weekday
60,8,Low,1800,Weekday
60,9,Low,1800,Weekday
60,10,Low,1800,Weekday
51,2,Low,1800,Weekday
51,4,Low,1800,Weekday
51,5,Low,1800,Weekday
51,6,Low,1800,Weekday
51,7,Low,1800,Weekday
51,8,Low,1800,Weekday
51,9,Low,1800,Weekday
51,11,Low,1800,Weekday
51,12,Low,1800,Weekday
51,13,Low,1800,Weekday
51,14,Low,1800,Weekday
51,15,Low,1800,Weekday
51,16,Low,1800,Weekday
51,17,Low,1800,Weekday
51,18,Low,1800,Weekday
51,19,Low,1800,Weekday
51,20,Low,1800,Weekday
51,21,Low,1800,Weekday
51,22,Low,1800,Weekday
51,23,Low,1800,Weekday
51,24,Low,1800,Weekday
54,4,Low,1800,Weekday
54,8,Low,1800,Weekday
54,11,Low,1800,Weekday
54,13,Low,1800,Weekday
54,14,Low,1800,Weekday
54,15,Low,1800,Weekday
55,4,Low,1800,Weekday
55,6,Low,1800,Weekday
55,7,Low,1800,Weekday
55,8,Low,1800,Weekday
55,11,Low,1800,Weekday
55,13,Low,1800,Weekday
55,14,Low,1800,Weekday
52,1,Low,1800,Weekday
52,4,Low,1800,Weekday
52,5,Low,1800,Weekday
52,6,Low,1800,Weekday
52,7,Low,1800,Weekday
52,8,Low,1800,Weekday
52,9,Low,1800,Weekday
53,3,Low,1800,Weekday
53,4,Low,1800,Weekday
53,5,Low,1800,Weekday
53,8,Low,1800,Weekday
56,1,Low,1800,Weekday
56,5,Low,1800,Weekday
56,6,Low,1800,Weekday
56,7,Low,1800,Weekday
56,10,Low,1800,Weekday
56,13,Low,1800,Weekday
99,2,Low,1800,Weekday
99,3,Low,1800,Weekday
99,4,Low,1800,Weekday
98,1,Low,1800,Weekday
98,3,Low,1800,Weekday
137,2,Low,1800,Weekday
137,3,Low,1800,Weekday
137,4,Low,1800,Weekday
137,5,Low,1800,Weekday
137,6,Low,1800,Weekday
137,7,Low,1800,Weekday
137,8,Low,1800,Weekday
61,1,High,800,Weekend_holiday
61,2,High,800,Weekend_holiday
60,1,High,800,Weekend_holiday
51,10,High,800,Weekend_holiday
54,1,High,800,Weekend_holiday
54,2,High,800,Weekend_holiday
52,1,High,800,Weekend_holiday
52,2,High,800,Weekend_holiday
52,3,High,800,Weekend_holiday
53,1,High,800,Weekend_holiday
53,6,High,800,Weekend_holiday
53,7,High,800,Weekend_holiday
56,3,High,800,Weekend_holiday
56,8,High,800,Weekend_holiday
99,1,High,800,Weekend_holiday
137,1,High,800,Weekend_holiday
137,9,High,800,Weekend_holiday
58,7,High,1000,Weekend_holiday
59,1,High,1000,Weekend_holiday
61,2,High,1000,Weekend_holiday
60,1,High,1000,Weekend_holiday
51,1,High,1000,Weekend_holiday
51,3,High,1000,Weekend_holiday
51,10,High,1000,Weekend_holiday
55,1,High,1000,Weekend_holiday
55,2,High,1000,Weekend_holiday
56,3,High,1000,Weekend_holiday
56,8,High,1000,Weekend_holiday
99,1,High,1000,Weekend_holiday
137,1,High,1000,Weekend_holiday
137,9,High,1000,Weekend_holiday
58,7,High,1200,Weekend_holiday
59,1,High,1200,Weekend_holiday
60,1,High,1200,Weekend_holiday
51,3,High,1200,Weekend_holiday
51,10,High,1200,Weekend_holiday
55,1,High,1200,Weekend_holiday
55,2,High,1200,Weekend_holiday
99,1,High,1200,Weekend_holiday
137,1,High,1200,Weekend_holiday
137,9,High,1200,Weekend_holiday
58,7,High,1400,Weekend_holiday
61,1,High,1400,Weekend_holiday
61,2,High,1400,Weekend_holiday
60,1,High,1400,Weekend_holiday
51,3,High,1400,Weekend_holiday
51,10,High,1400,Weekend_holiday
52,3,High,1400,Weekend_holiday
99,1,High,1400,Weekend_holiday
137,1,High,1400,Weekend_holiday
137,9,High,1400,Weekend_holiday
58,1,High,1600,Weekend_holiday
58,7,High,1600,Weekend_holiday
59,1,High,1600,Weekend_holiday
61,2,High,1600,Weekend_holiday
60,1,High,1600,Weekend_holiday
51,1,High,1600,Weekend_holiday
51,3,High,1600,Weekend_holiday
51,10,High,1600,Weekend_holiday
54,1,High,1600,Weekend_holiday
54,2,High,1600,Weekend_holiday
55,1,High,1600,Weekend_holiday
52,3,High,1600,Weekend_holiday
56,3,High,1600,Weekend_holiday
99,1,High,1600,Weekend_holiday
137,1,High,1600,Weekend_holiday
137,9,High,1600,Weekend_holiday
58,1,High,1800,Weekend_holiday
60,1,High,1800,Weekend_holiday
51,1,High,1800,Weekend_holiday
51,3,High,1800,Weekend_holiday
51,10,High,1800,Weekend_holiday
54,1,High,1800,Weekend_holiday
54,2,High,1800,Weekend_holiday
52,3,High,1800,Weekend_holiday
56,3,High,1800,Weekend_holiday
137,1,High,1800,Weekend_holiday
137,9,High,1800,Weekend_holiday
58,1,Medium,800,Weekend_holiday
58,7,Medium,800,Weekend_holiday
58,8,Medium,800,Weekend_holiday
58,9,Medium,800,Weekend_holiday
59,2,Medium,800,Weekend_holiday
60,3,Medium,800,Weekend_holiday
60,4,Medium,800,Weekend_holiday
60,5,Medium,800,Weekend_holiday
60,7,Medium,800,Weekend_holiday
51,1,Medium,800,Weekend_holiday
51,3,Medium,800,Weekend_holiday
54,3,Medium,800,Weekend_holiday
54,10,Medium,800,Weekend_holiday
54,12,Medium,800,Weekend_holiday
54,16,Medium,800,Weekend_holiday
54,17,Medium,800,Weekend_holiday
55,2,Medium,800,Weekend_holiday
55,3,Medium,800,Weekend_holiday
55,5,Medium,800,Weekend_holiday
55,10,Medium,800,Weekend_holiday
55,12,Medium,800,Weekend_holiday
56,2,Medium,800,Weekend_holiday
56,4,Medium,800,Weekend_holiday
56,6,Medium,800,Weekend_holiday
56,9,Medium,800,Weekend_holiday
56,10,Medium,800,Weekend_holiday
56,11,Medium,800,Weekend_holiday
56,12,Medium,800,Weekend_holiday
56,14,Medium,800,Weekend_holiday
98,1,Medium,800,Weekend_holiday
98,2,Medium,800,Weekend_holiday
98,3,Medium,800,Weekend_holiday
98,4,Medium,800,Weekend_holiday
58,1,Medium,1000,Weekend_holiday
58,4,Medium,1000,Weekend_holiday
58,5,Medium,1000,Weekend_holiday
58,6,Medium,1000,Weekend_holiday
58,9,Medium,1000,Weekend_holiday
59,2,Medium,1000,Weekend_holiday
61,1,Medium,1000,Weekend_holiday
60,3,Medium,1000,Weekend_holiday
60,4,Medium,1000,Weekend_holiday
60,5,Medium,1000,Weekend_holiday
60,7,Medium,1000,Weekend_holiday
54,1,Medium,1000,Weekend_holiday
54,2,Medium,1000,Weekend_holiday
54,16,Medium,1000,Weekend_holiday
55,3,Medium,1000,Weekend_holiday
55,5,Medium,1000,Weekend_holiday
55,10,Medium,1000,Weekend_holiday
55,12,Medium,1000,Weekend_holiday
52,1,Medium,1000,Weekend_holiday
52,3,Medium,1000,Weekend_holiday
53,1,Medium,1000,Weekend_holiday
53,6,Medium,1000,Weekend_holiday
53,7,Medium,1000,Weekend_holiday
56,2,Medium,1000,Weekend_holiday
56,4,Medium,1000,Weekend_holiday
56,6,Medium,1000,Weekend_holiday
56,9,Medium,1000,Weekend_holiday
56,11,Medium,1000,Weekend_holiday
56,12,Medium,1000,Weekend_holiday
56,14,Medium,1000,Weekend_holiday
98,2,Medium,1000,Weekend_holiday
58,9,Medium,1200,Weekend_holiday
61,1,Medium,1200,Weekend_holiday
61,2,Medium,1200,Weekend_holiday
60,3,Medium,1200,Weekend_holiday
60,4,Medium,1200,Weekend_holiday
60,5,Medium,1200,Weekend_holiday
60,7,Medium,1200,Weekend_holiday
51,1,Medium,1200,Weekend_holiday
54,1,Medium,1200,Weekend_holiday
54,2,Medium,1200,Weekend_holiday
54,16,Medium,1200,Weekend_holiday
55,3,Medium,1200,Weekend_holiday
55,5,Medium,1200,Weekend_holiday
55,10,Medium,1200,Weekend_holiday
55,12,Medium,1200,Weekend_holiday
52,1,Medium,1200,Weekend_holiday
52,3,Medium,1200,Weekend_holiday
53,1,Medium,1200,Weekend_holiday
53,6,Medium,1200,Weekend_holiday
53,7,Medium,1200,Weekend_holiday
56,3,Medium,1200,Weekend_holiday
56,4,Medium,1200,Weekend_holiday
98,2,Medium,1200,Weekend_holiday
58,9,Medium,1400,Weekend_holiday
59,1,Medium,1400,Weekend_holiday
60,3,Medium,1400,Weekend_holiday
60,4,Medium,1400,Weekend_holiday
60,5,Medium,1400,Weekend_holiday
60,7,Medium,1400,Weekend_holiday
51,1,Medium,1400,Weekend_holiday
54,1,Medium,1400,Weekend_holiday
54,2,Medium,1400,Weekend_holiday
54,16,Medium,1400,Weekend_holiday
55,1,Medium,1400,Weekend_holiday
55,2,Medium,1400,Weekend_holiday
55,3,Medium,1400,Weekend_holiday
55,5,Medium,1400,Weekend_holiday
55,10,Medium,1400,Weekend_holiday
55,12,Medium,1400,Weekend_holiday
52,1,Medium,1400,Weekend_holiday
53,1,Medium,1400,Weekend_holiday
53,6,Medium,1400,Weekend_holiday
53,7,Medium,1400,Weekend_holiday
56,3,Medium,1400,Weekend_holiday
56,4,Medium,1400,Weekend_holiday
98,2,Medium,1400,Weekend_holiday
58,4,Medium,1600,Weekend_holiday
58,9,Medium,1600,Weekend_holiday
59,2,Medium,1600,Weekend_holiday
61,1,Medium,1600,Weekend_holiday
60,3,Medium,1600,Weekend_holiday
60,4,Medium,1600,Weekend_holiday
60,5,Medium,1600,Weekend_holiday
60,7,Medium,1600,Weekend_holiday
54,3,Medium,1600,Weekend_holiday
54,5,Medium,1600,Weekend_holiday
54,6,Medium,1600,Weekend_holiday
54,7,Medium,1600,Weekend_holiday
54,9,Medium,1600,Weekend_holiday
54,10,Medium,1600,Weekend_holiday
54,12,Medium,1600,Weekend_holiday
54,16,Medium,1600,Weekend_holiday
54,17,Medium,1600,Weekend_holiday
55,2,Medium,1600,Weekend_holiday
55,3,Medium,1600,Weekend_holiday
55,5,Medium,1600,Weekend_holiday
55,10,Medium,1600,Weekend_holiday
55,12,Medium,1600,Weekend_holiday
52,1,Medium,1600,Weekend_holiday
52,2,Medium,1600,Weekend_holiday
53,1,Medium,1600,Weekend_holiday
53,6,Medium,1600,Weekend_holiday
53,7,Medium,1600,Weekend_holiday
56,2,Medium,1600,Weekend_holiday
56,4,Medium,1600,Weekend_holiday
56,9,Medium,1600,Weekend_holiday
56,14,Medium,1600,Weekend_holiday
98,2,Medium,1600,Weekend_holiday
58,4,Medium,1800,Weekend_holiday
58,7,Medium,1800,Weekend_holiday
58,9,Medium,1800,Weekend_holiday
59,1,Medium,1800,Weekend_holiday
61,1,Medium,1800,Weekend_holiday
60,3,Medium,1800,Weekend_holiday
60,4,Medium,1800,Weekend_holiday
60,5,Medium,1800,Weekend_holiday
60,7,Medium,1800,Weekend_holiday
54,3,Medium,1800,Weekend_holiday
54,5,Medium,1800,Weekend_holiday
54,6,Medium,1800,Weekend_holiday
54,7,Medium,1800,Weekend_holiday
54,9,Medium,1800,Weekend_holiday
54,10,Medium,1800,Weekend_holiday
54,12,Medium,1800,Weekend_holiday
54,16,Medium,1800,Weekend_holiday
54,17,Medium,1800,Weekend_holiday
55,1,Medium,1800,Weekend_holiday
55,2,Medium,1800,Weekend_holiday
55,3,Medium,1800,Weekend_holiday
55,5,Medium,1800,Weekend_holiday
55,10,Medium,1800,Weekend_holiday
55,12,Medium,1800,Weekend_holiday
52,2,Medium,1800,Weekend_holiday
53,1,Medium,1800,Weekend_holiday
53,6,Medium,1800,Weekend_holiday
53,7,Medium,1800,Weekend_holiday
56,2,Medium,1800,Weekend_holiday
56,4,Medium,1800,Weekend_holiday
56,8,Medium,1800,Weekend_holiday
56,9,Medium,1800,Weekend_holiday
99,1,Medium,1800,Weekend_holiday
58,2,Low,800,Weekend_holiday
58,4,Low,800,Weekend_holiday
58,5,Low,800,Weekend_holiday
58,6,Low,800,Weekend_holiday
59,1,Low,800,Weekend_holiday
59,3,Low,800,Weekend_holiday
59,4,Low,800,Weekend_holiday
59,5,Low,800,Weekend_holiday
61,3,Low,800,Weekend_holiday
61,4,Low,800,Weekend_holiday
61,5,Low,800,Weekend_holiday
61,6,Low,800,Weekend_holiday
61,7,Low,800,Weekend_holiday
61,8,Low,800,Weekend_holiday
60,2,Low,800,Weekend_holiday
60,6,Low,800,Weekend_holiday
60,8,Low,800,Weekend_holiday
60,9,Low,800,Weekend_holiday
60,10,Low,800,Weekend_holiday
51,2,Low,800,Weekend_holiday
51,4,Low,800,Weekend_holiday
51,5,Low,800,Weekend_holiday
51,6,Low,800,Weekend_holiday
51,7,Low,800,Weekend_holiday
51,8,Low,800,Weekend_holiday
51,9,Low,800,Weekend_holiday
51,11,Low,800,Weekend_holiday
51,12,Low,800,Weekend_holiday
51,13,Low,800,Weekend_holiday
51,14,Low,800,Weekend_holiday
51,15,Low,800,Weekend_holiday
51,16,Low,800,Weekend_holiday
51,17,Low,800,Weekend_holiday
51,18,Low,800,Weekend_holiday
51,19,Low,800,Weekend_holiday
51,20,Low,800,Weekend_holiday
51,21,Low,800,Weekend_holiday
51,22,Low,800,Weekend_holiday
51,23,Low,800,Weekend_holiday
51,24,Low,800,Weekend_holiday
54,4,Low,800,Weekend_holiday
54,5,Low,800,Weekend_holiday
54,6,Low,800,Weekend_holiday
54,7,Low,800,Weekend_holiday
54,8,Low,800,Weekend_holiday
54,9,Low,800,Weekend_holiday
54,11,Low,800,Weekend_holiday
54,13,Low,800,Weekend_holiday
54,14,Low,800,Weekend_holiday
54,15,Low,800,Weekend_holiday
55,1,Low,800,Weekend_holiday
55,4,Low,800,Weekend_holiday
55,6,Low,800,Weekend_holiday
55,7,Low,800,Weekend_holiday
55,8,Low,800,Weekend_holiday
55,11,Low,800,Weekend_holiday
55,13,Low,800,Weekend_holiday
55,14,Low,800,Weekend_holiday
52,4,Low,800,Weekend_holiday
52,5,Low,800,Weekend_holiday
52,6,Low,800,Weekend_holiday
52,7,Low,800,Weekend_holiday
52,8,Low,800,Weekend_holiday
52,9,Low,800,Weekend_holiday
53,3,Low,800,Weekend_holiday
53,4,Low,800,Weekend_holiday
53,5,Low,800,Weekend_holiday
53,8,Low,800,Weekend_holiday
56,1,Low,800,Weekend_holiday
56,5,Low,800,Weekend_holiday
56,7,Low,800,Weekend_holiday
56,13,Low,800,Weekend_holiday
99,2,Low,800,Weekend_holiday
99,3,Low,800,Weekend_holiday
99,4,Low,800,Weekend_holiday
137,2,Low,800,Weekend_holiday
137,3,Low,800,Weekend_holiday
137,4,Low,800,Weekend_holiday
137,5,Low,800,Weekend_holiday
137,6,Low,800,Weekend_holiday
137,7,Low,800,Weekend_holiday
137,8,Low,800,Weekend_holiday
58,2,Low,1000,Weekend_holiday
58,8,Low,1000,Weekend_holiday
59,3,Low,1000,Weekend_holiday
59,4,Low,1000,Weekend_holiday
59,5,Low,1000,Weekend_holiday
61,3,Low,1000,Weekend_holiday
61,4,Low,1000,Weekend_holiday
61,5,Low,1000,Weekend_holiday
61,6,Low,1000,Weekend_holiday
61,7,Low,1000,Weekend_holiday
61,8,Low,1000,Weekend_holiday
60,2,Low,1000,Weekend_holiday
60,6,Low,1000,Weekend_holiday
60,8,Low,1000,Weekend_holiday
60,9,Low,1000,Weekend_holiday
60,10,Low,1000,Weekend_holiday
51,2,Low,1000,Weekend_holiday
51,4,Low,1000,Weekend_holiday
51,5,Low,1000,Weekend_holiday
51,6,Low,1000,Weekend_holiday
51,7,Low,1000,Weekend_holiday
51,8,Low,1000,Weekend_holiday
51,9,Low,1000,Weekend_holiday
51,11,Low,1000,Weekend_holiday
51,12,Low,1000,Weekend_holiday
51,13,Low,1000,Weekend_holiday
51,14,Low,1000,Weekend_holiday
51,15,Low,1000,Weekend_holiday
51,16,Low,1000,Weekend_holiday
51,17,Low,1000,Weekend_holiday
51,18,Low,1000,Weekend_holiday
51,19,Low,1000,Weekend_holiday
51,20,Low,1000,Weekend_holiday
51,21,Low,1000,Weekend_holiday
51,22,Low,1000,Weekend_holiday
51,23,Low,1000,Weekend_holiday
51,24,Low,1000,Weekend_holiday
54,3,Low,1000,Weekend_holiday
54,4,Low,1000,Weekend_holiday
54,5,Low,1000,Weekend_holiday
54,6,Low,1000,Weekend_holiday
54,7,Low,1000,Weekend_holiday
54,8,Low,1000,Weekend_holiday
54,9,Low,1000,Weekend_holiday
54,10,Low,1000,Weekend_holiday
54,11,Low,1000,Weekend_holiday
54,12,Low,1000,Weekend_holiday
54,13,Low,1000,Weekend_holiday
54,14,Low,1000,Weekend_holiday
54,15,Low,1000,Weekend_holiday
54,17,Low,1000,Weekend_holiday
55,4,Low,1000,Weekend_holiday
55,6,Low,1000,Weekend_holiday
55,7,Low,1000,Weekend_holiday
55,8,Low,1000,Weekend_holiday
55,11,Low,1000,Weekend_holiday
55,13,Low,1000,Weekend_holiday
55,14,Low,1000,Weekend_holiday
52,2,Low,1000,Weekend_holiday
52,4,Low,1000,Weekend_holiday
52,5,Low,1000,Weekend_holiday
52,6,Low,1000,Weekend_holiday
52,7,Low,1000,Weekend_holiday
52,8,Low,1000,Weekend_holiday
52,9,Low,1000,Weekend_holiday
53,3,Low,1000,Weekend_holiday
53,4,Low,1000,Weekend_holiday
53,5,Low,1000,Weekend_holiday
53,8,Low,1000,Weekend_holiday
56,1,Low,1000,Weekend_holiday
56,5,Low,1000,Weekend_holiday
56,7,Low,1000,Weekend_holiday
56,10,Low,1000,Weekend_holiday
56,13,Low,1000,Weekend_holiday
99,2,Low,1000,Weekend_holiday
99,3,Low,1000,Weekend_holiday
99,4,Low,1000,Weekend_holiday
98,1,Low,1000,Weekend_holiday
98,3,Low,1000,Weekend_holiday
98,4,Low,1000,Weekend_holiday
137,2,Low,1000,Weekend_holiday
137,3,Low,1000,Weekend_holiday
137,4,Low,1000,Weekend_holiday
137,5,Low,1000,Weekend_holiday
137,6,Low,1000,Weekend_holiday
137,7,Low,1000,Weekend_holiday
137,8,Low,1000,Weekend_holiday
58,1,Low,1200,Weekend_holiday
58,2,Low,1200,Weekend_holiday
58,4,Low,1200,Weekend_holiday
58,5,Low,1200,Weekend_holiday
58,6,Low,1200,Weekend_holiday
58,8,Low,1200,Weekend_holiday
59,2,Low,1200,Weekend_holiday
59,3,Low,1200,Weekend_holiday
59,4,Low,1200,Weekend_holiday
59,5,Low,1200,Weekend_holiday
61,3,Low,1200,Weekend_holiday
61,4,Low,1200,Weekend_holiday
61,5,Low,1200,Weekend_holiday
61,6,Low,1200,Weekend_holiday
61,7,Low,1200,Weekend_holiday
61,8,Low,1200,Weekend_holiday
60,2,Low,1200,Weekend_holiday
60,6,Low,1200,Weekend_holiday
60,8,Low,1200,Weekend_holiday
60,9,Low,1200,Weekend_holiday
60,10,Low,1200,Weekend_holiday
51,2,Low,1200,Weekend_holiday
51,4,Low,1200,Weekend_holiday
51,5,Low,1200,Weekend_holiday
51,6,Low,1200,Weekend_holiday
