Agency_name,Agency_id,Park_name,Park_trail_id,Entrance_id,Start_time,Day_type,Usage_class
Anoka County,1,Martin-Island-Linwood Regional Park,5,4,6:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,1,8:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,8:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,10:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,10:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,12:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,12:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,2:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,2:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,4:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,4:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,6:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,1,6:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,2,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,8:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,10:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,12:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,12:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,2:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,2:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,4:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,4:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,6:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,2,6:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,3,8:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,8:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,10:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,10:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,12:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,12:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,2:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,2:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,4:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,4:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,6:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,3,6:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,4,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,8:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,10:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,12:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,12:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,2:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,2:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,4:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,4:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,6:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,4,6:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,8:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,10:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,12:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,12:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,2:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,2:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,4:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,4:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,6:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,5,6:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,8:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,10:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,12:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,12:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,2:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,2:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,4:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,4:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,6:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,6,6:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,7,8:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,8:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,10:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,10:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,12:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,12:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,2:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,2:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,4:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,4:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,6:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,7,6:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,8:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,8:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,10:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,10:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,12:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,12:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,2:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,2:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,4:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,4:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,6:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,8,6:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,8:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,8:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,10:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,10:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,12:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,12:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,2:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,2:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,4:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,4:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,6:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,9,6:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,10,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,8:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,10:00 AM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,12:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,12:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,2:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,2:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,4:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,4:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,6:00 PM,Weekend_holiday,Medium
Anoka County,1,Mississippi River Regional Trail,6,10,6:00 PM,Weekday,Medium
Anoka County,1,Mississippi River Regional Trail,6,11,8:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,8:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,10:00 AM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,10:00 AM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,12:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,12:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,2:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,2:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,4:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,4:00 PM,Weekday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,6:00 PM,Weekend_holiday,Low
Anoka County,1,Mississippi River Regional Trail,6,11,6:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,1,8:00 AM,Weekend_holiday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,8:00 AM,Weekday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,10:00 AM,Weekend_holiday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,10:00 AM,Weekday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,12:00 PM,Weekend_holiday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,12:00 PM,Weekday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,2:00 PM,Weekend_holiday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,2:00 PM,Weekday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,4:00 PM,Weekend_holiday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,4:00 PM,Weekday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,6:00 PM,Weekend_holiday,High
Anoka County,1,Rice Creek West Regional Trail,7,1,6:00 PM,Weekday,High
Anoka County,1,Rice Creek West Regional Trail,7,2,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,8:00 AM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,10:00 AM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,12:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,12:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,2:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,2:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,4:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,4:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,6:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,2,6:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,3,8:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,8:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,10:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,10:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,12:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,12:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,2:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,2:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,4:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,4:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,6:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,3,6:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,8:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,8:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,10:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,10:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,12:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,12:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,2:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,2:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,4:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,4:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,6:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,4,6:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,8:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,8:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,10:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,10:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,12:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,12:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,2:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,2:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,4:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,4:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,6:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,5,6:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,8:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,8:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,10:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,10:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,12:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,12:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,2:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,2:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,4:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,4:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,6:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,7,6:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,8:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,8:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,10:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,10:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,12:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,12:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,2:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,2:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,4:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,4:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,6:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,8,6:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,8:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,8:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,10:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,10:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,12:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,12:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,2:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,2:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,4:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,4:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,6:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,9,6:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,10,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,8:00 AM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,10:00 AM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,12:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,12:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,2:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,2:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,4:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,4:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,6:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,10,6:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,8:00 AM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,10:00 AM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,12:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,12:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,2:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,2:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,4:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,4:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,6:00 PM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,11,6:00 PM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,12,8:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,8:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,10:00 AM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,10:00 AM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,12:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,12:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,2:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,2:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,4:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,4:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,6:00 PM,Weekend_holiday,Low
Anoka County,1,Rice Creek West Regional Trail,7,12,6:00 PM,Weekday,Low
Anoka County,1,Rice Creek West Regional Trail,7,13,8:00 AM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,13,8:00 AM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,13,10:00 AM,Weekend_holiday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,13,10:00 AM,Weekday,Medium
Anoka County,1,Rice Creek West Regional Trail,7,13,12:00 PM,Weekend_holiday,Medium
